,year,회사명,거래소코드,회계년도,시가총액(백만원),유동자산(백만원),부채(백만원),당기순이익(백만원)
5876,2008,(주)코리아써키트,007810,2007/12,32878.74915,191255.0,169125.0,-17061.0
5877,2008,케이알모터스(주),000040,2007/12,32624.70431,58019.0,51306.0,11822.0
5883,2008,(주)조인에너지,004820,2007/12,32347.194525,44861.0,41496.0,-21388.0
5884,2008,조광피혁(주),004700,2007/12,32314.81068,89135.0,48795.0,4836.0
5885,2008,(주)TCC스틸,002710,2007/12,32265.0,131553.0,151998.0,953.0
5888,2008,삼익티에이치케이(주),004380,2007/12,32235.0,65378.0,78791.0,4861.0
5892,2008,(주)디알비동일,004840,2007/12,31234.0,105178.0,129399.0,-1190.0
5894,2008,신성통상(주),005390,2007/06,30969.158045,162383.0,107940.0,5903.0
5897,2008,디에스알제강(주),069730,2007/12,30744.0,70047.0,73957.0,6705.0
5898,2008,스틱인베스트먼트(주),026890,2007/12,30425.06775,86201.0,61413.0,3583.0
5899,2008,(주)세원정공,021820,2007/06,30000.0,83634.0,76925.0,15226.0
5900,2008,(주)케이이씨,092220,2007/12,29903.4351,159835.0,207075.0,1609.0
5901,2008,(주)디아이,003160,2007/12,29741.359675,66948.0,53181.0,7076.0
5902,2008,(주)씨앤상선,000790,2007/12,29736.31695,276002.0,333459.0,27019.0
5909,2008,보해양조(주),000890,2007/12,28633.163,312593.0,509434.0,8563.0
5911,2008,(주)케드콤,011050,2007/12,28278.00702,59608.0,52619.0,-13912.0
5915,2008,(주)동양건설산업,005900,2007/12,27505.9694,403756.0,382119.0,28632.0
5919,2008,(주)까뮤이앤씨,013700,2007/12,26594.69292,288972.0,262293.0,2180.0
5922,2008,(주)에코바이브,015540,2007/12,26029.18922,14748.0,33187.0,-15584.0
5924,2008,신대양제지(주),016590,2007/12,25926.06696,74322.0,124854.0,4408.0
5925,2008,(주)광명전기,017040,2007/12,25815.27705,46262.0,31199.0,808.0
5926,2008,(주)삼성출판사,068290,2007/12,25800.0,39681.0,32183.0,3008.0
5930,2008,상신브레이크(주),041650,2007/12,25551.0255,59079.0,54937.0,5529.0
5932,2008,(주)남성,004270,2007/12,25348.512,72476.0,117343.0,-1166.0
5934,2008,(주)신일건업,014350,2007/12,24900.0,383564.0,334835.0,9628.0
5936,2008,(주)윌비스,008600,2007/12,24306.70232,118460.0,60169.0,5922.0
5937,2008,(주)유니켐,011330,2007/12,24131.8413,23421.0,19827.0,-3938.0
5939,2008,영보화학(주),014440,2007/12,23600.0,39938.0,31951.0,-77.0
5940,2008,흥아해운(주),003280,2007/12,23594.86285,126485.0,384980.0,-3588.0
5941,2008,일진디스플레이(주),020760,2007/12,23519.40864,6469.0,51032.0,-22672.0
5945,2008,평화홀딩스(주),010770,2007/12,22888.85429,233362.0,350992.0,-4013.0
5949,2008,삼화전자공업(주),011230,2007/12,22306.176,37571.0,75479.0,-4873.0
5953,2008,대한방직(주),001070,2007/12,21995.0,76441.0,97952.0,-9926.0
5954,2008,깨끗한나라(주),004540,2007/12,21900.04455,101386.0,388817.0,-19430.0
5956,2008,(주)폴루스바이오팜,007630,2007/12,21658.976325,57168.0,51683.0,370.0
5961,2008,(주)대현,016090,2007/12,20603.45105,75121.0,81309.0,-154.0
5964,2008,캠브리지코오롱(주),004620,2007/12,20089.0494,108139.0,96483.0,9730.0
5966,2008,(주)콤텍시스템,031820,2007/12,19588.65159,79742.0,64089.0,5723.0
5967,2008,(주)케이에이치필룩스,033180,2007/12,19411.94446,25965.0,16319.0,1028.0
5969,2008,(주)더존비즈온,012510,2007/12,19305.92776,38769.0,38266.0,1557.0
5971,2008,대동전자(주),008110,2007/03,19000.0,58720.0,23536.0,697.0
5972,2008,(주)한국전자홀딩스,006200,2007/12,18953.8531,224260.0,296561.0,262.0
5974,2008,대림비앤코(주),005750,2007/12,18375.0,81140.0,70125.0,4638.0
5975,2008,광전자(주),017900,2007/12,18041.6364,74972.0,93692.0,3868.0
5976,2008,(주)삼영,003720,2007/12,17918.0,50195.0,52824.0,-6690.0
5977,2008,대창단조(주),015230,2007/12,17880.0,66044.0,64823.0,3958.0
5981,2008,한성기업(주),003680,2007/12,17518.184015,68938.0,84447.0,1364.0
5983,2008,일정실업(주),008500,2007/12,16680.0,28709.0,19526.0,-3757.0
5985,2008,(주)모나미,005360,2007/12,16510.748,98597.0,108436.0,3665.0
5986,2008,코스맥스비티아이(주),044820,2007/12,16417.13374,34042.0,61417.0,-6232.0
5987,2008,(주)에이엔피,015260,2007/12,16392.69568,108584.0,113021.0,-7957.0
5988,2008,써니전자(주),004770,2007/12,16356.0,18502.0,5690.0,657.0
5989,2008,아남전자(주),008700,2007/12,16311.89943,50221.0,30174.0,8468.0
5991,2008,(주)화승인더스트리,006060,2007/12,15810.0,321116.0,378917.0,4243.0
5992,2008,한일철강(주),002220,2007/12,15748.8,96802.0,75534.0,641.0
5995,2008,(주)서원,021050,2007/12,15246.15155,83267.0,67918.0,6073.0
5998,2008,(주)금양,001570,2007/12,14954.25704,33109.0,33102.0,25.0
5999,2008,(주)씨앤중공업,008400,2007/12,14925.14079,280024.0,528586.0,-76097.0
6000,2008,성문전자(주),014910,2007/12,14575.28427,20129.0,17503.0,27.0
6002,2008,(주)서광건설산업,001600,2007/12,14164.23666,128265.0,97818.0,812.0
6003,2008,(주)인팩,023810,2007/12,13750.0,23403.0,35415.0,3954.0
6006,2008,마이크로닉스(주),001190,2007/12,13303.16882,46725.0,34688.0,-22950.0
6008,2008,대우전자부품(주),009320,2007/12,13077.9162,27830.0,80671.0,-55938.0
6010,2008,신성건설(주),001970,2007/12,12784.87056,529186.0,556441.0,5386.0
6011,2008,(주)모나리자,012690,2007/12,12617.082975,51411.0,65236.0,-8406.0
6012,2008,(주)백산,035150,2007/12,12342.0,66552.0,52822.0,-3219.0
6014,2008,신일전자(주),002700,2007/12,11993.50317,29780.0,34577.0,1483.0
6025,2008,영화금속(주),012280,2007/12,11244.948015,30975.0,56540.0,1971.0
6028,2008,제이준코스메틱(주),025620,2007/12,10884.64779,38182.0,46682.0,-256.0
6029,2008,동원수산(주),030720,2007/12,10594.5554,49353.0,54719.0,-9204.0
6031,2008,(주)티에이치엔,019180,2007/12,10350.0,44015.0,58031.0,5486.0
6035,2008,부산산업(주),011390,2007/12,9746.88,26351.0,31769.0,-250.0
6037,2008,(주)에스와이코퍼레이션,008080,2007/12,9438.399,55806.0,28970.0,1954.0
6039,2008,평화산업(주),090080,2007/12,9200.0,132760.0,193955.0,-14035.0
6040,2008,(주)로케트전기,000420,2007/12,9032.45224,29768.0,76821.0,-3268.0
6044,2008,고려산업(주),002140,2007/12,8604.101625,56573.0,61497.0,3370.0
6047,2008,동원금속(주),018500,2007/03,8040.0,63248.0,141248.0,1326.0
6049,2008,(주)국동,005320,2007/12,7708.65186,83332.0,92331.0,-11078.0
6054,2008,(주)우진플라임,049800,2007/12,7150.0,49449.0,61257.0,-175.0
6055,2008,(주)이월드,084680,2007/12,7068.358275,39561.0,69720.0,-1272.0
6056,2008,(주)성안,011300,2007/12,7050.37464,105424.0,200503.0,-14140.0
6059,2008,(주)동성화학,005190,2007/12,6766.6144,136542.0,91447.0,15021.0
6061,2008,(주)씨앤우방,013200,2007/12,6561.83276,455492.0,423375.0,26.0
6062,2008,(주)현대금속,018410,2007/12,6533.074,39933.0,38377.0,-8585.0
6064,2008,(주)비에이치케이,003990,2007/12,6404.40099,12135.0,32883.0,-9236.0
6069,2008,(주)오라바이오틱스,016160,2007/12,5172.33086,12319.0,13733.0,-3295.0
6073,2008,평산차업집단유한공사,950010,2007/09,4563.32215,69145.0,71443.0,12084.0
6075,2008,(주)휴리프,006210,2007/03,4518.24516,39168.0,47584.0,-25161.0
6078,2009,삼성전자(주),005930,2008/12,117692170.263,46833488.0,42376696.0,5890214.0
6079,2009,포스코홀딩스(주),005490,2008/12,53881464.03,22088055.0,18617077.0,4350103.0
6080,2009,현대자동차(주),005380,2008/12,26653453.959,37611346.0,77853886.0,1092552.0
6082,2009,한국전력공사(주),015760,2008/12,21877458.9792,9776061.0,46923796.0,-2914039.0
6084,2009,엘지전자(주),066570,2008/12,17574709.401,21605356.0,27579726.0,1138872.0
6085,2009,현대모비스(주),012330,2008/12,16645800.573,4919964.0,5100222.0,1039120.0
6086,2009,(주)엘지화학,051910,2008/12,15142946.35,4230765.0,4682916.0,986008.0
6087,2009,엘지디스플레이(주),034220,2008/12,14044266.225,6931962.0,8099743.0,1086778.0
6088,2009,에스케이텔레콤(주),017670,2008/12,13686398.0145,5394661.0,10649231.0,972338.0
6089,2009,에스케이하이닉스(주),000660,2008/12,13650132.68715,2751292.0,11049981.0,-4744724.0
6090,2009,에이치디한국조선해양(주),009540,2008/12,13186000.0,20487250.0,31710596.0,2574199.0
6091,2009,(주)엘지,003550,2008/12,12527647.7106,29607832.0,39047624.0,2966795.0
6093,2009,SK이노베이션(주),096770,2008/12,10864703.77,12763633.0,17274098.0,907491.0
6094,2009,(주)케이티,030200,2008/12,10209471.6928,6823885.0,15050706.0,513290.0
6095,2009,(주)신세계,004170,2008/12,10128088.5,1292317.0,6825704.0,562944.0
6096,2009,롯데쇼핑(주),023530,2008/12,10049007.404,2770873.0,7751614.0,786177.0
6099,2009,네이버(주),035420,2008/12,9240519.168,748857.0,486763.0,369368.0
6100,2009,(주)케이티앤지,033780,2008/12,8841636.8068,2566005.0,1409092.0,895129.0
6101,2009,삼성물산(주),000830,2008/12,8763816.5604,7808502.0,9231534.0,365113.0
6102,2009,두산에너빌리티(주),034020,2008/12,8575495.1037,12552000.0,24328376.0,-351362.0
6103,2009,삼성전기(주),009150,2008/12,8029572.32,1282446.0,1833209.0,54096.0
6104,2009,현대건설(주),000720,2008/12,7895123.7385,5818548.0,5703760.0,367371.0
6105,2009,기아(주),000270,2008/12,7773413.65145,11272416.0,19763966.0,-105966.0
6107,2009,현대제철(주),004020,2008/12,7343669.9935,4512426.0,7269787.0,789320.0
6110,2009,삼성SDI(주),006400,2008/12,6765413.6385,2481641.0,1999525.0,57312.0
6111,2009,에쓰-오일(주),010950,2008/12,6079470.768,5665194.0,4295860.0,444989.0
6112,2009,삼성중공업(주),010140,2008/12,5587184.3412,13410224.0,24292014.0,596929.0
6113,2009,지에스건설(주),006360,2008/12,5533500.0,5153195.0,5731872.0,386675.0
6114,2009,(주)아모레퍼시픽,090430,2008/12,5460022.966,527119.0,422788.0,170235.0
6115,2009,오씨아이홀딩스(주),010060,2008/12,5000224.794,1809733.0,3508666.0,330304.0
6116,2009,한화에어로스페이스(주),012450,2008/12,4824204.0,1181480.0,1319537.0,73619.0
6117,2009,(주)엘지생활건강,051900,2008/12,4544895.327,438593.0,731616.0,123276.0
6118,2009,삼성엔지니어링(주),028050,2008/12,4320000.0,1589146.0,1351951.0,199923.0
6119,2009,현대글로비스(주),086280,2008/12,4256250.0,781822.0,692886.0,117588.0
6121,2009,에스케이(주),003600,2008/12,4179601.268,26070389.0,44143182.0,1737004.0
6122,2009,(주)대우건설,047040,2008/12,4169201.1008,4950901.0,6124630.0,251268.0
6123,2009,(주)대한항공,003490,2008/12,3951242.5419,2011992.0,14464211.0,-1917366.0
6124,2009,(주)케이씨씨,002380,2008/12,3908180.0,2464459.0,2451578.0,222968.0
6125,2009,한국앤컴퍼니(주),000240,2008/12,3880843.1895,2520807.0,3606924.0,23543.0
6126,2009,고려아연(주),010130,2008/12,3849480.0,1334842.0,825116.0,289670.0
6127,2009,한국가스공사(주),036460,2008/12,3756027.186,10284593.0,17925359.0,420011.0
6129,2009,(주)엘에스,006260,2008/12,3735200.0,4359149.0,5286817.0,137592.0
6130,2009,(주)한화,000880,2008/12,3583027.533,11060177.0,64595354.0,456351.0
6131,2009,에이치엠엠(주),011200,2008/12,3553055.2143,1901152.0,5891585.0,668408.0
6133,2009,한화오션(주),042660,2008/12,3349338.265,10214346.0,15634737.0,119720.0
6134,2009,롯데케미칼(주),011170,2008/12,3265650.0,1764652.0,2012529.0,-40062.0
6135,2009,(주)엔씨소프트,036570,2008/12,3245562.775,302297.0,94134.0,27668.0
6136,2009,(주)포스코인터내셔널,047050,2008/12,3238452.3309,1600397.0,2408500.0,78618.0
6137,2009,(주)지에스,078930,2008/12,3140539.7764,9926311.0,15815823.0,149301.0
6138,2009,(주)효성,004800,2008/12,2992007.166,3629470.0,7370105.0,141545.0
6139,2009,코웨이(주),021240,2008/12,2961592.1664,721024.0,813324.0,126026.0
6140,2009,LS일렉트릭(주),010120,2008/12,2910000.0,652532.0,676320.0,94782.0
6141,2009,디엘(주),000210,2008/12,2895360.0,5781278.0,5510046.0,124557.0
6142,2009,에이치디씨(주),012630,2008/12,2845752.795,3511374.0,2775942.0,185905.0
6143,2009,제일모직(주),001300,2008/12,2825000.0,1123646.0,1235800.0,158564.0
6144,2009,에이치디현대인프라코어(주),042670,2008/12,2751846.9834,4408867.0,9429580.0,-386382.0
6147,2009,(주)현대백화점,069960,2008/12,2554843.725,1153595.0,1616413.0,378355.0
6148,2009,에스케이네트웍스(주),001740,2008/12,2551466.379,3064883.0,6332759.0,90901.0
6150,2009,씨제이제일제당(주),097950,2008/12,2474352.342,1465409.0,3111280.0,20458.0
6151,2009,(주)두산,000150,2008/12,2373169.6368,13716957.0,26731380.0,-200755.0
6153,2009,팬오션(주),028670,2008/12,2326193.6598,1920478.0,1951232.0,543538.0
6159,2009,(주)현대미포조선,010620,2008/12,2060000.0,4283723.0,5855872.0,538011.0
6161,2009,한화솔루션(주),009830,2008/12,1893827.3985,2329962.0,4535347.0,52422.0
6162,2009,(주)에스원,012750,2008/12,1842960.133,486489.0,209886.0,117410.0
6163,2009,롯데지주(주),004990,2008/12,1832184.6,760760.0,1022447.0,172808.0
6164,2009,(주)유한양행,000100,2008/12,1801543.696,452016.0,176295.0,125644.0
6165,2009,씨제이(주),001040,2008/12,1781786.4042,3400317.0,6482283.0,346524.0
6167,2009,(주)오리온홀딩스,001800,2008/12,1720860.615,756223.0,1207898.0,-6887.0
6169,2009,LG이노텍(주),011070,2008/12,1697762.371,589913.0,596169.0,51742.0
6171,2009,동국홀딩스(주),001230,2008/12,1669255.83,4081111.0,5025165.0,181979.0
6173,2009,(주)농심,004370,2008/12,1514577.858,673819.0,666760.0,78652.0
6175,2009,(주)LG데이콤,015940,2008/12,1482511.2878,723636.0,1568963.0,122927.0
6176,2009,(주)제일기획,030000,2008/12,1449519.435,1132407.0,815208.0,86693.0
6177,2009,한온시스템(주),018880,2008/12,1435922.0,751912.0,638309.0,103701.0
6179,2009,에스케이디스커버리(주),006120,2008/12,1392315.5396,3174239.0,4172656.0,59936.0
6180,2009,현대하이스코(주),010520,2008/12,1355380.0,1775193.0,2568284.0,15506.0
6181,2009,동아쏘시오홀딩스(주),000640,2008/12,1343596.0,298055.0,419002.0,43384.0
6183,2009,씨제이대한통운(주),000120,2008/12,1293459.9048,3815364.0,1497068.0,143583.0
6184,2009,(주)아모레퍼시픽그룹,002790,2008/12,1260697.484,977754.0,562235.0,186356.0
6187,2009,(주)엘엑스인터내셔널,001120,2008/12,1172490.0,2756611.0,3179871.0,36197.0
6188,2009,한미사이언스(주),008930,2008/12,1166447.616,387327.0,445431.0,75303.0
6191,2009,(주)HJ중공업,097230,2008/12,1082909.6823,3020408.0,5936270.0,62998.0
6192,2009,(주)영풍,000670,2008/12,1048120.76,557883.0,750497.0,143600.0
6193,2009,롯데칠성음료(주),005300,2008/12,1042962.129,558610.0,402576.0,55163.0
6195,2009,(주)코오롱,002020,2008/12,998865.533,1617626.0,2864348.0,86722.0
6197,2009,(주)엘에프,093050,2008/12,922522.0,364991.0,134786.0,72681.0
6198,2009,STX조선해양(주),067250,2008/12,892858.218,10974483.0,16081993.0,342086.0
6199,2009,대한전선(주),001440,2008/12,880778.7852,3315600.0,5380846.0,230.0
6201,2009,(주)에스비에스,034120,2008/12,841444.0302,233768.0,112541.0,9088.0
6202,2009,(주)STX,011810,2008/12,839015.4864,12865137.0,19228041.0,363078.0
6205,2009,태광산업(주),003240,2008/12,812782.0,1330570.0,2394769.0,-58953.0
6210,2009,(주)케이피케미칼,064420,2008/12,753267.41012,398857.0,267186.0,-4522.0
6211,2009,쌍용씨앤이(주),003410,2008/12,703301.30712,413685.0,1733990.0,-168469.0
6212,2009,에스케이씨(주),011790,2008/12,686275.44385,770140.0,1729698.0,10615.0
6213,2009,하이트진로홀딩스(주),000140,2008/12,670675.5085,542556.0,1416416.0,187950.0
6214,2009,(주)엘에스네트웍스,000680,2008/12,670131.1005,211898.0,56922.0,24823.0
6216,2009,넥센타이어(주),002350,2008/12,641660.9576,337672.0,720679.0,-12106.0
6217,2009,아시아나항공(주),020560,2008/12,638510.771835,803793.0,5455191.0,-246715.0
6219,2009,한일홀딩스(주),003300,2008/12,606643.1652,446177.0,281169.0,16508.0
6220,2009,(주)풍산,103140,2008/12,605324.4048,1223932.0,1466976.0,-203874.0
6221,2009,(주)웅진,016880,2008/12,594529.2262,1886323.0,2842292.0,45756.0
6222,2009,KG스틸(주),016380,2008/12,591961.381,973153.0,2618899.0,-91020.0
6224,2009,중국원양자원유한공사,900050,2008/12,584334.85602,62655.0,42883.0,26412.0
6226,2009,(주)신도리코,029530,2008/12,577585.6617,636003.0,150162.0,57133.0
6228,2009,에스비에스미디어홀딩스(주),101060,2008/12,573574.379,250167.0,93333.0,22369.0
6229,2009,(주)웅진씽크빅,095720,2008/12,558889.552,188423.0,256410.0,27076.0
6231,2009,STX엔진(주),077970,2008/12,549161.35195,1350221.0,1929620.0,128147.0
6232,2009,도레이케미칼(주),008000,2008/12,543258.43353,240530.0,333705.0,-2048.0
6233,2009,두산건설(주),011160,2008/12,533934.04995,1590575.0,1750963.0,42016.0
6234,2009,SNT다이내믹스(주),003570,2008/12,532564.3996,292799.0,282488.0,32130.0
6235,2009,금호석유화학(주),011780,2008/12,525014.83055,3390473.0,8443785.0,-166047.0
6236,2009,(주)오뚜기,007310,2008/12,522880.0,226237.0,223857.0,52806.0
6237,2009,(주)대웅제약,069620,2008/03,522395.0547,234476.0,123240.0,58826.0
6238,2009,고려제강(주),002240,2008/12,508300.0,596992.0,578835.0,128609.0
6240,2009,(주)대교,019680,2008/12,502287.9005,213814.0,228767.0,14708.0
6241,2009,한솔홀딩스(주),004150,2008/12,479869.17,861230.0,1987196.0,692.0
6242,2009,(주)한진,002320,2008/12,477788.7744,179955.0,665223.0,-127227.0
6243,2009,대한해운(주),005880,2008/12,472489.453,777348.0,1639343.0,369761.0
6244,2009,현대코퍼레이션(주),011760,2008/12,471158.8222,1038826.0,1112861.0,1925.0
6245,2009,(주)이원,017940,2008/12,465108.0,770774.0,1278219.0,56436.0
6246,2009,(주)현대지에프홀딩스,005440,2008/12,461532.3834,313120.0,203258.0,56948.0
6247,2009,(주)삼천리,004690,2008/12,454162.8,496708.0,580854.0,49972.0
6248,2009,씨제이씨지브이(주),079160,2008/12,453584.076,45977.0,306978.0,19147.0
6249,2009,(주)온미디어,045710,2008/12,448772.362,186141.0,80798.0,10728.0
6250,2009,(주)영원무역홀딩스,009970,2008/12,447663.2423,521431.0,350670.0,120463.0
6251,2009,(주)삼양홀딩스,000070,2008/12,446806.3234,402617.0,431466.0,-56123.0
6252,2009,대우자동차판매(주),004550,2008/12,441083.9579,1088381.0,3662902.0,-2238.0
6253,2009,에스케이가스(주),018670,2008/12,440924.7815,1104932.0,1155078.0,44845.0
6255,2009,현대엘리베이터(주),017800,2008/12,413685.754,404831.0,612111.0,29827.0
6256,2009,(주)태영건설,009410,2008/12,412560.0,1207959.0,1545890.0,45191.0
6257,2009,부광약품(주),003000,2008/03,407030.63625,149576.0,44388.0,33025.0
6259,2009,금호건설(주),002990,2008/12,405026.59953,3088326.0,16626055.0,-106293.0
6260,2009,(주)대성합동지주,005620,2008/12,403897.057,484067.0,1069895.0,38869.0
6264,2009,(주)한섬,020000,2008/12,396543.0,235633.0,65315.0,52527.0
6266,2009,금호전기(주),001210,2008/12,385224.0407,112092.0,107139.0,12541.0
6269,2009,(주)녹십자홀딩스,005250,2008/12,379497.712,880043.0,2433067.0,36317.0
6272,2009,(주)퍼시스,016800,2008/12,356250.0,170719.0,57814.0,35886.0
6274,2009,SNT모티브(주),064960,2008/12,346835.8228,312526.0,333129.0,38014.0
6275,2009,대한유화(주),006650,2008/12,346450.0,357314.0,496635.0,-94098.0
6277,2009,(주)한진중공업홀딩스,003480,2008/12,339592.838,3469862.0,6323627.0,160534.0
6279,2009,(주)다우기술,023590,2008/12,336499.6275,1445259.0,1095758.0,106248.0
6283,2009,(주)농심홀딩스,072710,2008/12,330210.5056,828753.0,831498.0,105437.0
6284,2009,(주)종근당홀딩스,001630,2008/12,321682.5,261622.0,247359.0,21796.0
6285,2009,(주)후성,093370,2008/12,321286.45166,54570.0,102415.0,14611.0
