티커,시가총액,year,weight
096770,15487981970000,2022,0.01542478980036725
032830,14940000000000,2022,0.014879043639375228
034730,14904015129000,2022,0.014843205589444419
005930,446539734740000,2023,0.3803994080281279
000660,102284332282500,2023,0.08713423783769261
373220,101205000000000,2023,0.08621477350028553
207940,51174106000000,2023,0.04359432792717358
005935,49126335990000,2023,0.04184986838868411
005380,42115922844600,2023,0.03587781975991987
005490,41947330080000,2023,0.035734198525655
000270,38194199285000,2023,0.032536971892505734
035420,35811094977000,2023,0.030506846917042318
051910,35578540872000,2023,0.03030873813299868
006400,31769212860000,2023,0.02706363807131326
003670,28506464960000,2023,0.024284160069366397
068270,27274836051000,2023,0.02323495689337866
035720,23883029892000,2023,0.020345536412621202
028260,23774292927000,2023,0.020252905289568156
105560,21466789030400,2023,0.018287182985369795
012330,21447016526000,2023,0.018270339133896255
055550,20310865046600,2023,0.017302471514129593
066570,16233863148800,2023,0.013829344739967631
011200,15227772861600,2023,0.012972273980303728
