,시가총액,티커,year,회사명,거래소코드,회계년도,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),1주당순이익(IFRS)(원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS연결)(백만원),계속영업이익(손실)(요약)(IFRS연결)(백만원)
14158,32766714360,003680,2019,한성기업(주),003680,2018/12,0.0,0.0,1.06,0.53,0.0,0.0,0.2,0.1,-504.0,,,,,,
14159,32358418200,009140,2019,경인전자(주),009140,2018/12,433.24,176.44,1.44,0.59,694.95,283.02,9.67,3.94,128.0,43780.0,2774.0,-681.0,18467.0,2749.0,-681.0
14160,30628000000,001420,2019,태원물산(주),001420,2018/12,128.48,65.42,1.44,0.74,50.27,25.59,2.09,1.06,48.0,,,,,,
14161,30338932800,015020,2019,(주)이스타코,015020,2018/12,0.0,0.0,1.84,0.64,0.0,0.0,10.87,3.8,-188.0,29977.0,45937.0,-5224.0,26568.0,3400.0,-5224.0
14162,29592697500,012170,2019,(주)아센디오,012170,2018/12,0.0,0.0,2.41,0.87,0.0,0.0,16.97,6.15,0.0,80459.0,71918.0,-27086.0,18082.0,2779.0,-27086.0
14163,28974703800,015260,2019,(주)에이엔피,015260,2018/12,0.0,0.0,1.12,0.39,0.0,0.0,0.78,0.27,-116.0,40194.0,86312.0,-7768.0,107826.0,1894.0,-7768.0
14164,28285852308,103130,2019,웅진에너지(주),103130,2018/12,0.0,0.0,7.14,1.05,211.33,30.96,1.77,0.26,-3783.0,,,,,,
14165,27033774900,011230,2019,삼화전자공업(주),011230,2018/12,0.0,0.0,6.42,1.26,0.0,0.0,3.07,0.6,-332.0,17904.0,45023.0,-4270.0,42084.0,3268.0,-4270.0
14166,26059133100,001770,2019,(주)신화다이나믹스,001770,2018/12,15.47,8.92,1.03,0.59,5.62,3.24,0.48,0.28,1833.0,,,,,,
14167,25788000000,000950,2019,전방(주),000950,2018/12,0.0,0.0,0.41,0.21,0.0,0.0,0.35,0.18,-19332.0,63996.0,239026.0,-23252.0,149325.0,-2450.0,-23252.0
14168,24829240728,004920,2019,(주)씨아이테크,004920,2018/12,0.0,0.0,2.69,1.1,0.0,0.0,4.45,1.82,-106.0,20154.0,18743.0,-3029.0,32284.0,12559.0,-3029.0
14169,23558817600,002420,2019,세기상사(주),002420,2018/12,0.0,0.0,2.22,1.09,0.0,0.0,9.99,4.92,-849.0,,,,,,
14170,22298512600,012600,2019,(주)청호ICT,012600,2018/12,22.06,12.0,1.95,1.06,0.0,0.0,1.25,0.68,228.0,38106.0,51285.0,1579.0,36352.0,3527.0,4637.0
14171,21840000000,008500,2019,일정실업(주),008500,2018/12,0.0,0.0,0.69,0.42,0.0,0.0,0.78,0.47,-4446.0,40664.0,25417.0,-6870.0,48011.0,924.0,-6870.0
14172,21261406920,025890,2019,한국주강(주),025890,2018/12,0.0,0.0,0.94,0.39,0.0,0.0,1.09,0.45,-908.0,,,,,,
14173,19876960551,005030,2019,부산주공(주),005030,2018/12,0.0,0.0,1.16,0.29,0.0,0.0,0.32,0.08,-606.0,,,,,,
14174,17504776275,019490,2019,(주)하이트론씨스템즈,019490,2018/12,37.92,23.95,0.82,0.52,0.0,0.0,0.68,0.43,155.0,39362.0,29790.0,717.0,40770.0,7885.0,717.0
14175,483552386550000,005930,2020,삼성전자(주),005930,2019/12,25.35,16.3,2.32,1.49,17.07,10.98,2.51,1.62,2260.0,181385260.0,89684076.0,21738865.0,230400881.0,83161332.0,21738865.0
14176,86268280252500,000660,2020,에스케이하이닉스(주),000660,2019/12,47.58,27.81,1.62,0.95,14.74,8.62,2.79,1.63,2170.0,14457602.0,16846299.0,2016391.0,26990733.0,8165458.0,2016391.0
14177,58168090632000,051910,2020,(주)엘지화학,051910,2019/12,85.57,61.29,2.04,1.46,16.11,11.54,1.4,1.01,4771.0,11869724.0,16640637.0,376104.0,28625042.0,4845807.0,376104.0
14178,54652290000000,207940,2020,삼성바이오로직스(주),207940,2019/12,144.13,78.75,6.75,3.69,2880.25,1573.71,41.68,22.78,3067.0,,,,,,
14179,48464211995000,068270,2020,(주)셀트리온,068270,2019/12,100.44,60.84,15.51,9.39,65.05,39.4,29.64,17.95,2280.0,1785116.0,986733.0,301443.0,1128460.0,633494.0,301443.0
14180,48047043037500,035420,2020,네이버(주),035420,2019/12,28.66,16.07,5.76,3.23,22.39,12.55,8.03,4.5,7507.0,5643714.0,5795601.0,396821.0,6593400.0,6593400.0,400410.0
14181,43184124840000,006400,2020,삼성SDI(주),006400,2019/12,90.24,68.38,1.68,1.28,21.46,16.26,2.18,1.65,2985.0,5181415.0,7191751.0,402366.0,10097426.0,2215171.0,402366.0
14182,41024291904000,005380,2020,현대자동차(주),005380,2019/12,14.36,11.31,0.82,0.65,8.54,6.72,0.81,0.64,10503.0,45904673.0,118146466.0,3185646.0,105746422.0,17655013.0,3185646.0
14183,34446038562000,035720,2020,(주)카카오,035720,2019/12,0.0,0.0,3.07,1.8,24.94,14.63,8.79,5.16,-3258.0,2829694.0,2997138.0,-341925.0,3070111.0,3070111.0,-341925.0
14184,25790417178000,028260,2020,삼성물산(주),028260,2019/12,42.43,29.74,1.05,0.73,0.0,0.0,1.15,0.81,3280.0,11753695.0,19213420.0,1047891.0,30761501.0,3802829.0,1047891.0
14185,25301479140000,051900,2020,(주)엘지생활건강,051900,2019/12,41.7,30.29,8.76,6.36,33.11,24.05,5.73,4.16,37167.0,2163075.0,2256582.0,788173.0,7685424.0,4768178.0,788173.0
14186,25294672852800,000270,2020,기아(주),000270,2019/12,12.54,8.51,0.94,0.64,6.96,4.72,0.56,0.38,3780.0,21555416.0,26366660.0,1826659.0,58145959.0,9379389.0,1826659.0
14187,24286474317000,012330,2020,현대모비스(주),012330,2019/12,13.71,9.34,1.13,0.77,13.97,9.52,1.16,0.79,20168.0,21504648.0,14196442.0,2294311.0,38048768.0,5229169.0,2294311.0
14188,23714819120000,005490,2020,포스코홀딩스(주),005490,2019/12,21.13,14.94,0.56,0.39,6.9,4.88,0.82,0.58,14592.0,34842374.0,31263954.0,1982637.0,64366848.0,6250353.0,1982637.0
14189,22092454890000,066570,2020,엘지전자(주),066570,2019/12,0.0,0.0,2.05,1.43,43.21,30.31,0.53,0.37,-1094.0,19753485.0,28434737.0,179948.0,62306175.0,15335569.0,179948.0
14190,20439194482000,036570,2020,(주)엔씨소프트,036570,2019/12,40.18,30.3,5.21,3.93,26.05,19.64,8.1,6.11,14927.0,2087864.0,834212.0,359155.0,1701185.0,1701185.0,359155.0
14191,19217479218000,017670,2020,에스케이텔레콤(주),017670,2019/12,23.19,18.86,1.71,1.39,7.3,5.94,1.99,1.62,13399.0,8102294.0,21788084.0,861942.0,17743702.0,17743702.0,861942.0
14192,18046063728000,105560,2020,(주)KB금융지주,105560,2019/12,,,,,,,,,,,,,,,
14193,17589815709800,015760,2020,한국전력공사(주),015760,2019/12,0.0,0.0,0.45,0.31,13.85,9.43,0.39,0.27,-4042.0,19483001.0,128708143.0,-2263535.0,59172890.0,1393055.0,-2263535.0
14194,17568457160000,096770,2020,SK이노베이션(주),096770,2019/12,23.42,16.68,1.47,1.05,14.47,10.31,6.17,4.4,8979.0,17352777.0,21316433.0,65775.0,49876534.0,3130924.0,65775.0
14195,16921651428500,034730,2020,에스케이(주),034730,2019/12,14.38,9.44,1.85,1.21,16.0,10.5,6.29,4.13,25632.0,40029148.0,79838041.0,1607249.0,99264574.0,9058396.0,1700937.0
14196,16554685061750,055550,2020,(주)신한금융지주회사,055550,2019/12,,,,,,,,,,,,,,,
14197,15820000000000,032830,2020,삼성생명보험(주),032830,2019/12,,,,,,,,,,,,,,,
14198,15098748962500,003550,2020,(주)엘지,003550,2019/12,24.06,20.06,1.57,1.31,23.63,19.7,15.99,13.33,3305.0,3939057.0,3413609.0,1106755.0,6575339.0,1358682.0,807169.0
14199,13811937300000,018260,2020,삼성에스디에스(주),018260,2019/12,35.51,28.01,3.59,2.83,32.64,25.74,3.63,2.86,6733.0,6383847.0,2296079.0,750449.0,10719632.0,1793928.0,750449.0
14200,13295477888000,009150,2020,삼성전기(주),009150,2019/12,22.14,14.78,2.38,1.59,183.66,122.59,1.82,1.22,5844.0,3507525.0,3244151.0,528049.0,8040818.0,2050823.0,619477.0
14201,13234939250000,326030,2020,에스케이바이오팜(주),326030,2019/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1400.0,98681.0,152098.0,-71519.0,123852.0,123338.0,-71519.0
14202,12042448940000,090430,2020,(주)아모레퍼시픽,090430,2019/12,50.41,24.73,4.03,1.98,35.21,17.27,4.24,2.08,4795.0,1803064.0,1490167.0,223761.0,5580142.0,4079627.0,223761.0
14203,11409006500700,033780,2020,(주)케이티앤지,033780,2019/12,16.87,14.43,2.1,1.8,19.52,16.7,5.11,4.37,7059.0,6417221.0,2012854.0,1037199.0,4963202.0,2874626.0,1037199.0
14204,11288657344500,251270,2020,넷마블(주),251270,2019/12,420.66,254.53,2.88,1.74,83.61,50.59,9.43,5.71,339.0,2560116.0,1157747.0,169769.0,2178678.0,2178678.0,169769.0
14205,10358351139000,086790,2020,(주)하나금융지주,086790,2019/12,,,,,,,,,,,,,,,
14206,9460015644000,011170,2020,롯데케미칼(주),011170,2019/12,29.2,18.03,1.03,0.63,22.08,13.64,1.25,0.77,11506.0,7220859.0,5989975.0,756666.0,15123478.0,1914730.0,858584.0
14207,8882781937500,000810,2020,삼성화재해상보험(주),000810,2019/12,,,,,,,,,,,,,,,
14208,8674250000000,018880,2020,한온시스템(주),018880,2019/12,105.69,81.14,6.2,4.76,28.79,22.1,2.67,2.05,126.0,2922369.0,4744867.0,322613.0,7154153.0,1034292.0,322613.0
14209,7790729206400,010950,2020,에쓰-오일(주),010950,2019/12,206.75,148.82,2.01,1.45,18.79,13.52,0.53,0.38,537.0,5628862.0,9836775.0,65429.0,24394173.0,1047367.0,65429.0
14210,7678883086000,009540,2020,에이치디한국조선해양(주),009540,2019/12,0.0,0.0,0.95,0.61,0.0,0.0,3.08,1.98,-1193.0,12545989.0,12129058.0,213081.0,15182553.0,991366.0,213081.0
14211,7657509406300,009830,2020,한화솔루션(주),009830,2019/12,0.0,0.0,0.8,0.53,17.41,11.52,1.15,0.76,-410.0,5322650.0,9875282.0,-248865.0,9503286.0,1771152.0,-248865.0
14212,7576305000000,010130,2020,고려아연(주),010130,2019/12,16.39,13.33,1.53,1.24,14.59,11.87,1.78,1.45,32084.0,4597943.0,1002169.0,638613.0,6694811.0,951240.0,638613.0
14213,7027664555590,316140,2020,(주)우리금융지주,316140,2019/12,,,,,,,,,,,,,,,
14214,6900000000000,086280,2020,현대글로비스(주),086280,2019/12,16.83,12.2,1.67,1.21,10.94,7.93,0.44,0.32,10041.0,5054301.0,5459456.0,502323.0,18270050.0,1366476.0,502323.0
14215,6637481235000,034220,2020,엘지디스플레이(주),034220,2019/12,0.0,0.0,0.8,0.45,4.43,2.49,0.37,0.21,-7378.0,10248315.0,23086282.0,-2872078.0,23475567.0,1868327.0,-2872078.0
14216,6570138760000,019170,2020,신풍제약(주),019170,2019/12,109.02,61.62,2.35,1.33,27.71,15.66,2.68,1.51,88.0,224957.0,170985.0,5395.0,189722.0,76185.0,5395.0
14217,6529792942400,024110,2020,중소기업은행,024110,2019/12,,,,,,,,,,,,,,,
14218,6342774880000,003670,2020,(주)포스코퓨처엠,003670,2019/12,39.5,27.68,3.98,2.79,60.15,42.16,2.47,1.73,1483.0,649645.0,723815.0,101163.0,1483769.0,166532.0,101163.0
14219,6266683392000,030200,2020,(주)케이티,030200,2019/12,18.77,16.02,0.78,0.66,2.87,2.45,0.45,0.38,1761.0,11898255.0,18874339.0,669347.0,24342064.0,24342064.0,669347.0
14220,6091786891520,006800,2020,미래에셋증권(주),006800,2019/12,,,,,,,,,,,,,,,
14221,5735644866000,097950,2020,씨제이제일제당(주),097950,2019/12,0.0,0.0,1.33,0.81,9.77,5.96,0.97,0.59,-4651.0,7943039.0,16799152.0,191028.0,22352462.0,4283179.0,191028.0
14222,5699801600000,352820,2020,(주)하이브,352820,2019/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40852.0,294652.0,189467.0,72424.0,587224.0,201538.0,72424.0
14223,5365232301300,021240,2020,코웨이(주),021240,2019/12,25.76,18.85,7.08,5.18,16.38,11.99,2.92,2.13,3968.0,766943.0,1777759.0,332208.0,3018913.0,2008501.0,332208.0
14224,5284453086000,004020,2020,현대제철(주),004020,2019/12,214.54,123.51,0.43,0.24,9.68,5.57,0.39,0.22,247.0,9578738.0,17132592.0,25613.0,20512590.0,1397433.0,25613.0
14225,5130183491750,032640,2020,(주)엘지유플러스,032640,2019/12,18.32,11.76,1.46,0.94,3.62,2.33,0.66,0.42,1020.0,4805494.0,10591434.0,438831.0,12381969.0,12381969.0,440911.0
14226,5057596935000,034020,2020,두산에너빌리티(주),034020,2019/12,0.0,0.0,0.89,0.37,0.0,0.0,0.59,0.24,-3206.0,9351608.0,18607256.0,-104367.0,15659674.0,2676143.0,-114962.0
14227,5027601750000,035250,2020,(주)강원랜드,035250,2019/12,22.02,17.63,2.09,1.67,18.07,14.46,4.87,3.9,1655.0,1878191.0,720360.0,334654.0,1520080.0,783421.0,334654.0
14228,5023448438900,008930,2020,한미사이언스(주),008930,2019/12,961.85,410.25,10.57,4.51,555.4,236.89,155.31,66.24,89.0,217079.0,265145.0,30743.0,816619.0,816619.0,30743.0
14229,5020946431000,000100,2020,(주)유한양행,000100,2019/12,64.88,48.84,2.3,1.73,93.88,70.67,2.39,1.8,4539.0,1116951.0,467209.0,36612.0,1480354.0,430851.0,36612.0
14230,4902480368000,271560,2020,(주)오리온,271560,2019/12,66.69,39.24,7.27,4.28,42.05,24.74,6.96,4.09,1935.0,596322.0,784764.0,220468.0,2023296.0,913216.0,220468.0
14231,4880677718600,161390,2020,한국타이어앤테크놀로지(주),161390,2019/12,22.65,13.76,1.2,0.73,14.59,8.87,1.72,1.05,1948.0,4113715.0,2977391.0,429615.0,6883269.0,1922151.0,429615.0
14232,4744734428000,006280,2020,(주)녹십자,006280,2019/12,156.93,95.64,1.95,1.19,43.51,26.52,1.62,0.99,1037.0,961780.0,775223.0,-11287.0,1369710.0,372315.0,-11287.0
14233,4738504193600,003490,2020,(주)대한항공,003490,2019/12,0.0,0.0,1.57,0.82,1.74,0.91,0.33,0.17,-5928.0,3574702.0,24233326.0,-622762.0,12683407.0,1544061.0,-622762.0
14234,4608497930000,285130,2020,에스케이케미칼(주),285130,2019/12,43.19,19.29,1.77,0.79,12.37,5.52,0.99,0.44,2059.0,792023.0,1413003.0,5022.0,1427186.0,326011.0,5022.0
14235,4557832205850,011200,2020,에이치엠엠(주),011200,2019/12,0.0,0.0,1.4,0.81,4.33,2.49,0.27,0.16,-3734.0,1427203.0,6069878.0,-589837.0,5513089.0,-4130.0,-589837.0
14236,4526954082000,002790,2020,(주)아모레퍼시픽그룹,002790,2019/12,66.12,38.17,4.0,2.31,59.9,34.58,50.9,29.38,1273.0,2905906.0,1801246.0,282405.0,6284255.0,4642421.0,282405.0
14237,4478907919500,267250,2020,HD현대(주),267250,2019/12,10.74,8.1,1.15,0.87,30.09,22.71,12.88,9.72,40410.0,9935218.0,13830840.0,115347.0,26630333.0,1829700.0,115347.0
14238,4435200000000,010140,2020,삼성중공업(주),010140,2019/12,0.0,0.0,1.17,0.79,0.0,0.0,0.84,0.57,-2237.0,6929474.0,8351156.0,-1315353.0,7349656.0,61271.0,-1315353.0
14239,4417815195000,011780,2020,금호석유화학(주),011780,2019/12,13.46,8.68,2.06,1.33,7.88,5.08,0.96,0.62,9399.0,1261436.0,1908471.0,294697.0,4977932.0,565446.0,294697.0
14240,4402353368000,071050,2020,한국투자금융지주(주),071050,2019/12,,,,,,,,,,,,,,,
14241,4340470128500,128940,2020,한미약품(주),128940,2019/12,240.8,120.64,11.72,5.87,0.0,0.0,6.76,3.39,2101.0,662204.0,1091445.0,63867.0,1113650.0,632482.0,63867.0
14242,4319247027500,011070,2020,LG이노텍(주),011070,2019/12,41.08,23.47,1.95,1.12,5.27,3.01,0.41,0.24,3408.0,2530944.0,3566176.0,102300.0,8302068.0,1028920.0,102300.0
14243,4223186578500,139480,2020,(주)이마트,139480,2019/12,19.48,10.01,0.67,0.34,9.22,4.73,0.43,0.22,9694.0,3649934.0,10888018.0,223836.0,19062880.0,4892427.0,223836.0
14244,4181164381000,180640,2020,(주)한진칼,180640,2019/12,98.29,46.13,1.99,0.93,59.51,27.93,46.32,21.74,514.0,666698.0,1272982.0,-260571.0,1203498.0,134603.0,-260571.0
14245,4170273399250,000720,2020,현대건설(주),000720,2019/12,27.56,15.71,1.36,0.78,46.9,26.74,0.75,0.43,2431.0,13171993.0,9511990.0,573331.0,17278792.0,1725905.0,573331.0
14246,3775442932000,000120,2020,씨제이대한통운(주),000120,2019/12,0.0,0.0,1.57,1.04,6.49,4.29,0.67,0.45,-1110.0,2322199.0,5454771.0,50890.0,10415109.0,972591.0,50890.0
14247,3765413957500,029780,2020,삼성카드(주),029780,2019/12,,,,,,,,,,,,,,,
14248,3703296066100,004990,2020,롯데지주(주),004990,2019/12,27.38,14.87,1.08,0.59,29.04,15.77,14.81,8.04,2947.0,3126611.0,7813214.0,-411645.0,8856161.0,2592447.0,-505309.0
14249,3612185000000,016360,2020,삼성증권(주),016360,2019/12,,,,,,,,,,,,,,,
14250,3559620012000,011790,2020,에스케이씨(주),011790,2019/12,137.65,80.2,1.34,0.78,34.31,19.99,1.57,0.91,396.0,992720.0,2246615.0,67392.0,2539766.0,442878.0,67392.0
14251,3503914341000,336260,2020,두산퓨얼셀(주),336260,2019/12,,,,,,,,,,,,,,,
14252,3488972443900,078930,2020,(주)지에스,078930,2019/12,18.84,15.39,1.0,0.82,19.09,15.59,14.31,11.69,2930.0,3117465.0,13739728.0,668945.0,17786063.0,3982420.0,668945.0
14253,3384815000000,026960,2020,(주)동서,026960,2019/12,15.94,12.09,1.72,1.31,17.72,13.43,4.94,3.75,1388.0,729819.0,126335.0,140546.0,502236.0,83812.0,140546.0
14254,3365782094600,003410,2020,쌍용씨앤이(주),003410,2019/12,26.24,19.58,2.13,1.59,10.71,7.99,3.45,2.57,272.0,747782.0,1526312.0,131557.0,1538481.0,385021.0,131557.0
14255,3230120358300,008770,2020,(주)호텔신라,008770,2019/12,35.03,20.57,5.12,3.01,12.94,7.6,1.03,0.61,3558.0,1716090.0,2607740.0,169428.0,5717306.0,5717306.0,169428.0
14256,3229930130000,012750,2020,(주)에스원,012750,2019/12,29.37,24.68,3.69,3.1,15.02,12.62,1.95,1.64,4171.0,733184.0,467353.0,146641.0,2151522.0,543739.0,146641.0
14257,3179920423100,005940,2020,엔에이치투자증권(주),005940,2019/12,,,,,,,,,,,,,,,
14258,3131021088000,012510,2020,(주)더존비즈온,012510,2019/12,48.87,23.51,7.42,3.57,39.86,19.17,9.34,4.49,1647.0,102029.0,364008.0,51026.0,262664.0,149284.0,51026.0
14259,3097500000000,005830,2020,DB손해보험(주),005830,2019/12,,,,,,,,,,,,,,,
14260,3059571555000,112610,2020,씨에스윈드(주),112610,2019/12,68.61,39.25,2.89,1.65,9.79,5.6,1.28,0.73,728.0,426678.0,365772.0,34682.0,799391.0,113616.0,34682.0
14261,3030762873600,006360,2020,지에스건설(주),006360,2019/12,8.75,5.25,0.96,0.57,4.89,2.93,0.41,0.24,5567.0,7328857.0,9028178.0,447479.0,10416589.0,1397868.0,447479.0
14262,3008543428000,039490,2020,키움증권(주),039490,2019/12,,,,,,,,,,,,,,,
14263,2972387771900,241560,2020,두산밥캣(주),241560,2019/12,34.21,27.32,1.27,1.02,30.32,24.21,21.85,17.45,1103.58,1519631.0,2725170.0,272116.0,4509550.0,980133.0,272116.0
14264,2939764330600,042660,2020,한화오션(주),042660,2019/12,0.0,0.0,1.3,0.69,1.86,0.98,0.57,0.3,-760.0,6871061.0,7521182.0,-46485.0,8358745.0,468955.0,-46485.0
14265,2924541594000,003090,2020,(주)대웅,003090,2019/12,202.38,109.01,4.04,2.17,122.7,66.09,25.99,14.0,146.0,757809.0,641926.0,71342.0,1365679.0,633387.0,71342.0
14266,2899597387500,023530,2020,롯데쇼핑(주),023530,2019/12,0.0,0.0,0.57,0.32,5.09,2.86,0.62,0.35,-26660.0,6107298.0,22181607.0,-816478.0,17622000.0,7437380.0,-883681.0
14267,2888400000000,000210,2020,디엘(주),000210,2019/12,11.91,8.34,0.88,0.62,6.3,4.41,0.64,0.45,10277.0,6739683.0,6708517.0,710308.0,9700079.0,1657571.0,710308.0
14268,2852471700000,036460,2020,한국가스공사(주),036460,2019/12,62.1,41.74,0.8,0.54,3.87,2.6,0.21,0.14,884.0,9232765.0,31165334.0,58269.0,24982640.0,1755522.0,58269.0
14269,2761078656000,204320,2020,에이치엘만도(주),204320,2019/12,21.73,14.55,2.39,1.6,0.0,0.0,0.56,0.38,1836.0,2109809.0,3010006.0,118240.0,5981877.0,834120.0,118240.0
14270,2687201515800,001040,2020,씨제이(주),001040,2019/12,75.52,42.32,1.77,0.99,71.74,40.21,26.3,14.74,1949.0,11152698.0,25766280.0,323843.0,33779707.0,9145306.0,323843.0
14271,2683538950240,028670,2020,팬오션(주),028670,2019/12,18.12,13.93,0.97,0.75,7.04,5.41,1.29,0.99,288.0,679531.0,1554646.0,147727.0,2467891.0,287772.0,147727.0
14272,2654872101400,081660,2020,(주)휠라홀딩스,081660,2019/12,49.69,23.54,11.36,5.38,66.09,31.32,8.77,4.16,1776.0,1586810.0,1969306.0,338144.0,3450422.0,1729707.0,338144.0
14273,2652650000000,007070,2020,(주)지에스리테일,007070,2019/12,28.7,22.64,1.64,1.29,4.75,3.75,0.38,0.3,1484.0,800434.0,4482563.0,143624.0,9006929.0,1942083.0,143624.0
14274,2597000000000,028050,2020,삼성엔지니어링(주),028050,2019/12,25.64,18.63,4.38,3.18,6.41,4.66,0.82,0.59,778.0,2901789.0,3270526.0,323810.0,6392058.0,799463.0,323810.0
14275,2593500000000,307950,2020,현대오토에버(주),307950,2019/12,37.83,18.62,4.54,2.24,38.44,18.92,1.67,0.82,2498.0,739052.0,511686.0,56873.0,1571818.0,163655.0,56873.0
14276,2514857760600,047810,2020,한국항공우주산업(주),047810,2019/12,23.36,16.73,5.49,3.93,11.5,8.23,1.32,0.95,1802.0,2654781.0,3183975.0,168292.0,3110158.0,480004.0,168292.0
14277,2477399729455,008560,2020,메리츠증권(주),008560,2019/12,,,,,,,,,,,,,,,
14278,2465607652500,185750,2020,(주)종근당,185750,2019/12,21.36,15.01,2.57,1.8,14.24,10.01,1.07,0.75,5227.0,471135.0,326399.0,52975.0,1079338.0,404279.0,52975.0
14279,2459295476000,009240,2020,(주)한샘,009240,2019/12,63.18,31.71,4.72,2.37,29.61,14.86,1.63,0.82,2345.0,478671.0,589339.0,42715.0,1698372.0,473522.0,42715.0
14280,2369849235000,030000,2020,(주)제일기획,030000,2019/12,32.31,22.91,5.89,4.17,32.1,22.76,2.99,2.12,1051.0,1769877.0,1295952.0,139453.0,3421673.0,1164929.0,139453.0
14281,2357920849500,004170,2020,(주)신세계,004170,2019/12,4.82,2.98,0.91,0.56,11.02,6.81,2.18,1.35,70908.0,1831163.0,7503358.0,593123.0,6394224.0,3268293.0,593123.0
14282,2347041501500,020150,2020,롯데에너지머티리얼즈(주),020150,2019/12,51.94,35.61,3.79,2.6,26.65,18.27,7.06,4.84,869.0,592714.0,221477.0,46839.0,550214.0,77399.0,44341.0
14283,2341969263000,282330,2020,(주)비지에프리테일,282330,2019/12,27.29,18.12,8.18,5.43,7.69,5.11,0.69,0.46,8670.0,744141.0,1549815.0,151377.0,5946068.0,1056507.0,151377.0
14284,2299080000000,006260,2020,(주)엘에스,006260,2019/12,38.16,24.72,0.63,0.41,25.16,16.3,22.62,14.66,1860.0,6016433.0,6492184.0,92824.0,10176243.0,1249966.0,96178.0
14285,2264327988000,000990,2020,(주)DB하이텍,000990,2019/12,10.6,3.67,2.12,0.73,7.99,2.76,1.59,0.55,2790.0,426263.0,444239.0,104637.0,807416.0,294124.0,104637.0
14286,2233755510350,000080,2020,하이트진로(주),000080,2019/12,0.0,0.0,2.53,1.28,146.77,74.56,1.21,0.62,-584.0,782268.0,2237664.0,-42395.0,2035064.0,871843.0,-42395.0
14287,2219505817500,014680,2020,(주)한솔케미칼,014680,2019/12,17.13,11.33,3.21,2.12,16.97,11.23,3.11,2.05,6569.0,306707.0,418640.0,91031.0,587561.0,175753.0,91031.0
14288,2217991503000,010060,2020,오씨아이홀딩스(주),010060,2019/12,0.0,0.0,1.03,0.55,977.31,520.35,1.5,0.8,-30089.0,2160672.0,2125488.0,-807386.0,2605142.0,40032.0,-806131.0
14289,2121332200500,000880,2020,(주)한화,000880,2019/12,34.47,20.65,1.05,0.63,17.33,10.38,0.78,0.47,1199.0,15242686.0,164022207.0,231054.0,50412399.0,3753046.0,231054.0
14290,2119213200000,088350,2020,한화생명보험(주),088350,2019/12,,,,,,,,,,,,,,,
14291,2118733037000,007310,2020,(주)오뚜기,007310,2019/12,30.16,19.31,2.58,1.65,20.26,12.97,1.37,0.88,28295.0,669847.0,805641.0,99795.0,2359651.0,408473.0,99795.0
14292,2071878850430,047040,2020,(주)대우건설,047040,2019/12,327.48,201.13,1.19,0.73,0.0,0.0,0.31,0.19,19.0,6049393.0,7209448.0,201240.0,8651852.0,855054.0,201240.0
14293,2033850000000,001450,2020,현대해상화재보험(주),001450,2019/12,,,,,,,,,,,,,,,
14294,1959023925000,009420,2020,한올바이오파마(주),009420,2019/12,109.84,58.98,16.12,8.65,103.07,55.34,19.24,10.33,371.0,134295.0,50966.0,19174.0,108452.0,62780.0,19174.0
14295,1951670715000,005250,2020,(주)녹십자홀딩스,005250,2019/12,48.04,30.99,2.33,1.51,39.41,25.43,21.2,13.68,618.0,1123651.0,1267272.0,-30477.0,1524799.0,429788.0,-30477.0
14296,1917223152000,010620,2020,(주)현대미포조선,010620,2019/12,61.81,33.64,1.16,0.63,0.0,0.0,0.89,0.48,1081.0,1744823.0,1026667.0,61178.0,2994101.0,190964.0,61178.0
14297,1911784875000,069620,2020,(주)대웅제약,069620,2019/12,124.3,73.32,5.53,3.26,66.19,39.04,2.5,1.48,1960.0,526256.0,609748.0,28866.0,1113426.0,478293.0,28866.0
14298,1906985729700,272210,2020,한화시스템(주),272210,2019/12,8.78,6.82,0.88,0.68,1.57,1.22,0.42,0.33,706.0,1524614.0,1440804.0,72896.0,1545984.0,235473.0,72896.0
14299,1893000000000,010120,2020,LS일렉트릭(주),010120,2019/12,15.25,11.63,1.45,1.11,9.71,7.41,0.92,0.7,3729.0,1666900.0,1175462.0,103043.0,2346849.0,456420.0,104500.0
14300,1877247439600,064350,2020,현대로템(주),064350,2019/12,0.0,0.0,3.89,1.77,0.0,0.0,1.16,0.53,-4999.0,2709165.0,3201401.0,-355687.0,2459346.0,-93822.0,-355687.0
14301,1861566828000,009900,2020,명신산업(주),009900,2019/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-872.0,219984.0,286353.0,33843.0,775740.0,100916.0,33843.0
14302,1851312197280,138930,2020,(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,,
14303,1824792600000,004370,2020,(주)농심,004370,2019/12,34.54,23.46,1.04,0.7,14.61,9.92,1.02,0.69,9731.0,1078581.0,712306.0,71069.0,2343943.0,717908.0,71069.0
