,year,회사명,거래소코드,회계년도,PER(최고),PER(최저),1주당순이익(원)
5233,2007,깨끗한나라(주),004540,2006/12,,,
5234,2007,(주)태경비케이,014580,2006/12,,,
5235,2007,(주)폴루스바이오팜,007630,2006/12,,,
5236,2007,현대페인트(주),011720,2006/11,,,
5237,2007,(주)삼양엔텍,008720,2006/12,,,
5238,2007,한국유나이티드제약(주),033270,2006/03,,,
5239,2007,한국수출포장공업(주),002200,2006/12,,,
5240,2007,(주)훈영,017170,2006/12,,,
5241,2007,(주)금비,008870,2006/09,,,
5242,2007,(주)광명전기,017040,2006/12,,,
5243,2007,태림페이퍼(주),019300,2006/12,,,
5244,2007,(주)신풍,002870,2006/12,,,
5245,2007,상신브레이크(주),041650,2006/12,,,
5246,2007,(주)덕성,004830,2006/12,,,
5247,2007,고려시멘트(주),003660,2006/12,,,
5248,2007,유리이에스(주),007050,2006/12,,,
5249,2007,씨제이씨푸드(주),011150,2006/12,,,
5250,2007,서울식품공업(주),004410,2006/12,,,
5251,2007,국제약품(주),002720,2006/03,,,
5252,2007,케이엠에이치(주),009690,2006/12,,,
5253,2007,(주)대창,012800,2006/12,,,
5254,2007,일진디스플레이(주),020760,2006/12,,,
5255,2007,(주)경인양행,012610,2006/12,,,
5256,2007,다스코(주),058730,2006/12,,,
5257,2007,광전자(주),017900,2006/12,,,
5258,2007,(주)코아스,071950,2006/12,,,
5259,2007,(주)윌비스,008600,2006/12,,,
5260,2007,동성제약(주),002210,2006/12,,,
5261,2007,(주)기린,006070,2006/12,,,
5262,2007,(주)케드콤,011050,2006/12,,,
5263,2007,(주)주연테크,044380,2006/12,,,
5264,2007,엔피씨(주),004250,2006/12,,,
5265,2007,대영포장(주),014160,2006/12,,,
5266,2007,(주)세원정공,021820,2006/06,,,
5267,2007,(주)마니커,027740,2006/12,,,
5268,2007,(주)이수페타시스,007660,2006/12,,,
5269,2007,에쓰씨엔지니어링(주),023960,2006/12,,,
5270,2007,선도전기(주),007610,2006/12,,,
5271,2007,남한제지(주),001950,2006/06,,,
5272,2007,(주)제로원인터랙티브,069470,2006/12,,,
5273,2007,(주)와이투솔루션,011690,2006/12,,,
5274,2007,화천기계(주),010660,2006/12,,,
5275,2007,(주)알앤엘바이오,003190,2006/12,,,
5276,2007,(주)진도,088790,2006/12,,,
5277,2007,(주)대현,016090,2006/12,,,
5278,2007,대림비앤코(주),005750,2006/12,,,
5279,2007,(주)MH에탄올,023150,2006/12,,,
5280,2007,CS홀딩스(주),000590,2006/12,,,
5281,2007,한신기계공업(주),011700,2006/12,,,
5282,2007,(주)이스타코,015020,2006/12,,,
5283,2007,대원화성(주),024890,2006/12,,,
5284,2007,(주)남성,004270,2006/12,,,
5285,2007,(주)대호에이엘,069460,2006/12,,,
5286,2007,디에스알제강(주),069730,2006/12,,,
5287,2007,(주)유니켐,011330,2006/12,,,
5288,2007,(주)서울상호저축은행,016560,2006/06,,,
5289,2007,조광페인트(주),004910,2006/12,,,
5290,2007,(주)모나리자,012690,2006/12,,,
5291,2007,대창단조(주),015230,2006/12,,,
5292,2007,(주)조흥,002600,2006/12,,,
5293,2007,(주)케이에이치필룩스,033180,2006/12,,,
5294,2007,태평양물산(주),007980,2006/12,,,
5295,2007,극동유화(주),014530,2006/12,,,
5296,2007,진양화학(주),051630,2006/12,,,
5297,2007,(주)티웨이홀딩스,004870,2006/12,,,
5298,2007,그린케미칼(주),083420,2006/12,,,
5299,2007,태경케미컬(주),006890,2006/12,,,
5300,2007,(주)모나미,005360,2006/12,,,
5301,2007,제이준코스메틱(주),025620,2006/12,,,
5302,2007,부산주공(주),005030,2006/12,,,
5303,2007,신일전자(주),002700,2006/12,,,
5304,2007,(주)삼영,003720,2006/12,,,
5305,2007,(주)대한은박지,007480,2006/09,,,
5306,2007,덕양산업(주),024900,2006/12,,,
5307,2007,(주)아센디오,012170,2006/12,,,
5308,2007,한성기업(주),003680,2006/12,,,
5309,2007,(주)에스엠벡셀,010580,2006/12,,,
5310,2007,(주)지비에스,076170,2006/12,,,
5311,2007,코스맥스비티아이(주),044820,2006/12,,,
5312,2007,(주)인팩,023810,2006/12,,,
5313,2007,(주)한창,005110,2006/12,,,
5314,2007,대동전자(주),008110,2006/03,,,
5315,2007,(주)동남합성,023450,2006/12,,,
5316,2007,(주)백산,035150,2006/12,,,
5317,2007,(주)종근당바이오,063160,2006/12,,,
5318,2007,(주)에이프로젠바이오로직스,003060,2006/09,,,
5319,2007,태양금속공업(주),004100,2006/12,,,
5320,2007,(주)한농화성,011500,2006/12,,,
5321,2007,(주)조인에너지,004820,2006/12,,,
5322,2007,(주)체시스,033250,2006/06,,,
5323,2007,영화금속(주),012280,2006/12,,,
5324,2007,(주)티에이치엔,019180,2006/12,,,
5325,2007,삼성제약(주),001360,2006/12,,,
5326,2007,진양폴리우레탄(주),010640,2006/12,,,
5327,2007,(주)삼성출판사,068290,2006/12,,,
5328,2007,(주)대유에이텍,002880,2006/12,,,
5329,2007,경인전자(주),009140,2006/12,,,
5330,2007,삼아알미늄(주),006110,2006/12,,,
5331,2007,동원금속(주),018500,2006/03,,,
5332,2007,(주)미래아이앤지,007120,2006/12,,,
5333,2007,(주)서원,021050,2006/12,,,
5334,2007,(주)화승인더스트리,006060,2006/12,,,
5335,2007,(주)하이스틸,071090,2006/12,,,
5336,2007,(주)휴리프,006210,2006/03,,,
5337,2007,일정실업(주),008500,2006/12,,,
5338,2007,(주)이월드,084680,2006/12,,,
5339,2007,(주)국동,005320,2006/12,,,
5340,2007,(주)우신시스템,017370,2006/12,,,
5341,2007,(주)현대금속,018410,2006/12,,,
5342,2007,(주)로케트전기,000420,2006/12,,,
5343,2007,(주)원림,005820,2006/12,,,
5344,2007,삼화전기(주),009470,2006/12,,,
5345,2007,(주)톰보이,012580,2006/12,,,
5346,2007,동원수산(주),030720,2006/12,,,
5347,2007,(주)고제,002540,2006/12,,,
5348,2007,(주)이엔플러스,074610,2006/12,,,
5349,2007,(주)하이트론씨스템즈,019490,2006/12,,,
5350,2007,(주)금양,001570,2006/12,,,
5351,2007,이화산업(주),000760,2006/03,,,
5352,2007,웰바이오텍(주),010600,2006/12,,,
5353,2007,성문전자(주),014910,2006/12,,,
5354,2007,고려산업(주),002140,2006/12,,,
5355,2007,(주)플레이그램,009810,2006/12,,,
5356,2007,케이비물산(주),008540,2006/01,,,
5357,2007,(주)에이치비이에너지,017300,2006/12,,,
5358,2007,(주)보락,002760,2006/12,,,
5359,2007,(주)우진플라임,049800,2006/12,,,
5360,2007,평산차업집단유한공사,950010,2006/09,,,0.0
5361,2007,(주)에스와이코퍼레이션,008080,2006/12,,,
5362,2007,(주)세우글로벌,013000,2006/12,,,
5363,2007,(주)한창제지,009460,2006/12,,,
5364,2007,태원물산(주),001420,2006/12,,,
5365,2007,세기상사(주),002420,2006/12,,,
5366,2007,(주)위너스인프라인,005760,2006/10,,,
5367,2007,(주)인스코비,006490,2006/12,,,
5368,2007,(주)허메스홀딩스,012400,2006/12,,,
5369,2007,(주)씨아이테크,004920,2006/12,,,
5370,2007,(주)한익스프레스,014130,2006/12,,,
5371,2007,마이크로닉스(주),001190,2006/12,,,
5372,2007,태창기업(주),007490,2006/12,,,
5373,2007,(주)성안,011300,2006/12,,,
5374,2007,부산산업(주),011390,2006/12,,,
5375,2007,한솔피엔에스(주),010420,2006/12,,,
5376,2007,(주)키다리스튜디오,020120,2006/12,,,
5377,2007,파미셀(주),005690,2006/12,,,
5378,2007,(주)신화다이나믹스,001770,2006/12,,,
5379,2007,에스와이(주),004530,2006/12,,,
5380,2007,삼화전자공업(주),011230,2006/12,,,
5381,2007,(주)조비,001550,2006/12,,,
5382,2007,(주)국보,001140,2006/12,,,
5383,2007,(주)에이엔피,015260,2006/12,,,
5384,2008,삼성전자(주),005930,2007/12,15.74,11.46,49532.0
5385,2008,포스코홀딩스(주),005490,2007/12,18.13,6.74,48444.0
5386,2008,한국전력공사(주),015760,2007/12,19.86,15.08,2504.0
5387,2008,에스케이텔레콤(주),017670,2007/12,13.77,9.27,22607.0
5388,2008,에이치디한국조선해양(주),009540,2007/12,24.08,5.25,27778.0
5389,2008,(주)신한금융지주회사,055550,2007/12,,,
5390,2008,(주)케이티앤지,033780,2007/12,18.68,11.89,4992.0
5391,2008,엘지전자(주),066570,2007/12,14.96,6.8,7584.0
5392,2008,(주)케이티,030200,2007/12,16.38,11.5,4635.0
5393,2008,(주)신세계,004170,2007/12,29.2,19.48,26541.0
5394,2008,삼성화재해상보험(주),000810,2007/03,,,
5395,2008,현대자동차(주),005380,2007/12,14.06,9.83,6207.0
5396,2008,엘지디스플레이(주),034220,2007/12,15.63,6.92,3756.0
5397,2008,(주)엘지,003550,2007/12,17.72,5.32,5147.0
5398,2008,SK이노베이션(주),096770,2007/12,,,
5399,2008,에쓰-오일(주),010950,2007/12,13.75,9.76,7042.0
5400,2008,두산에너빌리티(주),034020,2007/12,67.15,13.96,3476.0
5401,2008,현대건설(주),000720,2007/12,41.4,18.76,2505.0
5402,2008,네이버(주),035420,2007/12,0.0,0.0,6056.0
5403,2008,삼성물산(주),000830,2007/12,30.51,9.51,3274.0
5404,2008,롯데쇼핑(주),023530,2007/12,19.02,13.06,23739.0
5405,2008,(주)케이티프리텔,032390,2007/12,28.97,19.38,1252.0
5406,2008,현대모비스(주),012330,2007/12,12.45,8.36,9046.0
5407,2008,(주)엘지화학,051910,2007/12,16.87,5.08,9264.0
5408,2008,삼성중공업(주),010140,2007/12,27.22,9.64,2178.0
5409,2008,우리금융지주(주),053000,2007/12,,,
5410,2008,에이치엠엠(주),011200,2007/12,51.8,14.76,1252.0
5411,2008,오씨아이홀딩스(주),010060,2007/12,57.57,5.64,6845.0
5412,2008,삼성카드(주),029780,2007/12,,,
5413,2008,한국가스공사(주),036460,2007/12,16.72,7.32,5065.0
5414,2008,에스케이(주),003600,2007/12,10.1,2.32,19806.0
5415,2008,삼성증권(주),016360,2007/03,,,
5416,2008,(주)하나금융지주,086790,2007/12,,,
5417,2008,(주)한국외환은행,004940,2007/12,,,
5418,2008,(주)아모레퍼시픽,090430,2007/12,35.89,19.64,29529.0
5419,2008,씨제이대한통운(주),000120,2007/12,29.77,16.54,4754.0
5420,2008,중소기업은행,024110,2007/12,,,
5421,2008,현대제철(주),004020,2007/12,16.38,4.81,6192.0
5422,2008,에스케이하이닉스(주),000660,2007/12,55.9,30.89,716.0
5423,2008,(주)케이씨씨,002380,2007/12,35.9,12.54,20099.0
5424,2008,(주)엘지생활건강,051900,2007/12,50.65,22.29,4809.0
5425,2008,지에스건설(주),006360,2007/12,25.37,9.14,8009.0
5426,2008,한화오션(주),042660,2007/12,38.73,15.82,1699.0
5427,2008,(주)강원랜드,035250,2007/12,20.61,11.84,1383.0
5428,2008,미래에셋증권(주),037620,2007/03,,,
5429,2008,(주)대우건설,047040,2007/12,10.49,5.68,2774.0
5430,2008,(주)엘지유플러스,032640,2007/12,0.0,0.0,993.0
5431,2008,(주)대한항공,003490,2007/12,607.18,220.27,148.0
5432,2008,(주)현대미포조선,010620,2007/12,15.4,4.37,27357.0
5433,2008,삼성SDI(주),006400,2007/12,0.0,0.0,-13969.0
5434,2008,(주)지에스,078930,2007/12,17.95,7.09,3989.0
5435,2008,삼성전기(주),009150,2007/12,46.23,21.5,1461.0
5436,2008,(주)엘에스,006260,2007/12,27.92,5.57,6614.0
5437,2008,에이치디현대인프라코어(주),042670,2007/12,41.7,17.63,1153.0
5438,2008,에이치디씨(주),012630,2007/12,22.79,10.08,4855.0
5439,2008,미래에셋증권(주),006800,2007/03,,,
5440,2008,(주)두산,000150,2007/12,269.94,42.69,1523.0
5441,2008,한국앤컴퍼니(주),000240,2007/12,20.58,12.75,1095.0
5442,2008,기아(주),000270,2007/12,400.66,234.0,39.0
5443,2008,한화에어로스페이스(주),012450,2007/12,27.44,10.54,2657.0
5444,2008,(주)포스코인터내셔널,047050,2007/12,46.29,30.64,1074.0
5445,2008,(주)유한양행,000100,2007/12,24.56,14.06,9518.0
5446,2008,(주)에스원,012750,2007/12,24.59,12.9,3034.0
5447,2008,에스케이네트웍스(주),001740,2007/12,17.6,8.02,2422.0
5448,2008,씨제이제일제당(주),097950,2007/12,,,
5449,2008,제일모직(주),001300,2007/12,23.11,11.06,3115.0
5450,2008,코웨이(주),021240,2007/12,24.33,14.08,1565.0
5451,2008,팬오션(주),028670,2007/12,24.46,7.67,238.0
5452,2008,롯데지주(주),004990,2007/12,24.0,14.59,77441.0
5453,2008,현대글로비스(주),086280,2007/12,38.13,9.86,2161.0
5454,2008,삼성엔지니어링(주),028050,2007/12,36.14,9.99,3992.0
5455,2008,동국홀딩스(주),001230,2007/12,18.13,4.9,3696.0
5456,2008,엔에이치투자증권(주),005940,2007/03,,,
5457,2008,(주)LG데이콤,015940,2007/12,19.58,11.6,1623.0
5458,2008,현대증권(주),003450,2007/03,,,
5459,2008,롯데케미칼(주),011170,2007/12,12.03,4.39,14544.0
5460,2008,(주)유수홀딩스,000700,2007/12,34.69,13.47,2117.0
5461,2008,디엘(주),000210,2007/12,17.42,5.57,11909.0
5462,2008,(주)농심,004370,2007/12,16.71,10.24,17870.0
5463,2008,LS일렉트릭(주),010120,2007/12,22.6,7.36,3693.0
5464,2008,(주)한화,000880,2007/12,32.94,10.7,3139.0
5465,2008,(주)현대백화점,069960,2007/12,16.37,8.84,8032.0
5466,2008,고려아연(주),010130,2007/12,10.07,3.65,23890.0
5467,2008,(주)HJ중공업,097230,2007/12,,,
5468,2008,(주)효성,004800,2007/12,16.3,4.91,5011.0
5469,2008,한국투자금융지주(주),071050,2007/03,,,
5470,2008,현대해상화재보험(주),001450,2007/03,,,
5471,2008,코리안리재보험(주),003690,2007/03,,,
5472,2008,롯데칠성음료(주),005300,2007/12,34.8,20.54,52088.0
5473,2008,태광산업(주),003240,2007/12,46.88,19.89,47352.0
5474,2008,한전케이피에스(주),051600,2007/12,14.75,10.37,1417.0
5475,2008,씨제이(주),001040,2007/12,117.38,46.21,1651.0
5476,2008,(주)오리온홀딩스,001800,2007/12,32.41,19.67,12622.0
5477,2008,(주)엔씨소프트,036570,2007/12,40.86,20.45,2259.0
5478,2008,DB손해보험(주),005830,2007/03,,,
5479,2008,롯데정밀화학(주),004000,2007/12,51.04,14.32,1580.0
5480,2008,(주)영풍,000670,2007/12,8.93,2.39,95358.0
5481,2008,동아쏘시오홀딩스(주),000640,2007/12,0.0,0.0,-331.0
5482,2008,한미사이언스(주),008930,2007/12,30.11,16.07,6658.0
5483,2008,남해화학(주),025860,2007/12,32.85,4.8,598.0
5484,2008,(주)제일기획,030000,2007/12,24.31,16.39,13616.0
5485,2008,STX조선해양(주),067250,2007/12,36.63,6.22,2282.0
5486,2008,(주)대구은행,005270,2007/12,,,
5487,2008,대한전선(주),001440,2007/12,58.78,12.61,1623.0
5488,2008,(주)LG파워콤,045820,2007/12,0.0,0.0,213.0
5489,2008,(주)부산은행,005280,2007/12,,,
5490,2008,한화솔루션(주),009830,2007/12,14.66,5.57,2127.0
5491,2008,(주)녹십자,006280,2007/12,20.42,9.91,5041.0
5492,2008,(주)아모레퍼시픽그룹,002790,2007/12,34.64,21.64,7236.0
5493,2008,한온시스템(주),018880,2007/12,13.19,7.86,940.0
5494,2008,대한해운(주),005880,2007/12,9.01,1.27,33075.0
5495,2008,유안타증권(주),003470,2007/03,,,
5496,2008,(주)KB손해보험,002550,2007/03,,,
5497,2008,대신증권(주),003540,2007/03,,,
5498,2008,(주)엘지생명과학,068870,2007/12,71.62,34.0,1103.0
5499,2008,(주)STX,011810,2007/12,64.12,6.91,2456.0
5500,2008,(주)삼천리,004690,2007/12,17.8,8.0,14586.0
5501,2008,(주)엘에프,093050,2007/12,18.06,8.7,2248.0
5502,2008,금호건설(주),002990,2007/12,121.19,22.45,810.0
5503,2008,아시아나항공(주),020560,2007/12,0.0,0.0,607.0
5504,2008,(주)에스비에스,034120,2007/12,34.63,21.21,2079.0
5505,2008,현대하이스코(주),010520,2007/12,66.75,37.86,225.0
5506,2008,(주)세아베스틸지주,001430,2007/12,23.94,12.77,1147.0
5507,2008,(주)현대오토넷,042100,2007/12,64.15,35.56,153.0
5508,2008,유진투자증권(주),001200,2007/03,,,
5509,2008,에스케이씨(주),011790,2007/12,19.23,8.26,2241.0
5510,2008,(주)엘엑스인터내셔널,001120,2007/12,29.94,15.17,1236.0
5511,2008,에스케이디스커버리(주),006120,2007/12,87.87,26.82,1634.0
5512,2008,(주)신도리코,029530,2007/12,13.29,7.41,6522.0
5513,2008,(주)대웅제약,069620,2007/03,12.95,5.88,5294.0
5514,2008,(주)호텔신라,008770,2007/12,86.18,30.75,439.0
5515,2008,쌍용씨앤이(주),003410,2007/12,335.75,203.26,49.0
5516,2008,(주)오뚜기,007310,2007/12,13.17,6.38,13362.0
5517,2008,한일홀딩스(주),003300,2007/12,16.5,9.0,8002.0
5518,2008,(주)이원,017940,2007/12,17.77,4.36,10892.0
5519,2008,부광약품(주),003000,2007/03,27.78,16.34,824.0
5520,2008,금호석유화학(주),011780,2007/12,19.02,5.32,6644.0
5521,2008,티케이지휴켐스(주),069260,2007/12,21.27,6.05,1328.0
5522,2008,현대엘리베이터(주),017800,2007/12,8.09,2.92,21005.0
5523,2008,STX엔진(주),077970,2007/12,34.13,7.17,2839.0
5524,2008,LG이노텍(주),011070,2007/12,0.0,0.0,2920.0
5525,2008,한솔홀딩스(주),004150,2007/12,0.0,0.0,-214.0
5526,2008,메리츠화재해상보험(주),000060,2007/03,,,
5527,2008,(주)케이피케미칼,064420,2007/12,33.28,11.09,379.0
5528,2008,(주)한진,002320,2007/12,209.2,77.43,322.0
5529,2008,(주)빙그레,005180,2007/12,10.73,7.65,4740.0
5530,2008,에스케이증권(주),001510,2007/03,,,
5531,2008,두산건설(주),011160,2007/12,23.63,10.52,1018.0
5532,2008,(주)코오롱,002020,2007/12,96.81,23.88,709.0
5533,2008,(주)대교,019680,2007/12,25.0,16.23,4671.0
5534,2008,(주)롯데미도파,004010,2007/12,8.58,4.64,2349.0
5535,2008,에스케이가스(주),018670,2007/12,14.24,6.45,8439.0
5536,2008,(주)웅진,016880,2007/12,310.33,119.92,184.0
5537,2008,(주)엘에스네트웍스,000680,2007/12,71.9,5.98,237.0
5538,2008,(주)웅진씽크빅,095720,2007/12,,,
5539,2008,(주)한진중공업홀딩스,003480,2007/12,30.92,9.31,2249.0
5540,2008,남양유업(주),003920,2007/12,15.31,11.63,83186.0
5541,2008,NH농협증권(주),016420,2007/03,,,
5542,2008,한화투자증권(주),003530,2007/03,,,
5543,2008,남광토건(주),001260,2007/12,22.13,5.31,1166.0
5544,2008,(주)대성합동지주,005620,2007/12,44.14,12.65,9357.0
5545,2008,고려제강(주),002240,2007/12,19.87,7.23,3277.0
5546,2008,(주)태영건설,009410,2007/12,173.9,15.73,557.0
5547,2008,현대코퍼레이션(주),011760,2007/12,17.84,8.82,1967.0
5548,2008,(주)영원무역홀딩스,009970,2007/12,14.06,5.34,1108.0
5549,2008,금호타이어(주),073240,2007/12,0.0,0.0,-346.0
5550,2008,씨제이씨지브이(주),079160,2007/12,36.14,21.21,589.0
5551,2008,(주)현대지에프홀딩스,005440,2007/12,22.1,9.91,6098.0
5552,2008,(주)삼양홀딩스,000070,2007/12,135.5,83.14,710.0
5553,2008,서울도시가스(주),017390,2007/12,18.81,7.74,10128.0
5554,2008,(주)시알홀딩스,000480,2007/12,29.88,10.05,6317.0
5555,2008,동원산업(주),006040,2007/12,6.19,2.64,12932.0
5556,2008,흥국화재해상보험(주),000540,2007/03,,,
5557,2008,롯데손해보험(주),000400,2007/03,,,
5558,2008,SNT다이내믹스(주),003570,2007/12,20.59,6.72,901.0
5559,2008,도레이케미칼(주),008000,2007/12,0.0,0.0,-1257.0
5560,2008,대한제강(주),084010,2007/03,6.53,4.16,4550.0
5561,2008,교보증권(주),030610,2007/03,,,
5562,2008,(주)농심홀딩스,072710,2007/12,10.73,7.54,9310.0
5563,2008,(주)녹십자홀딩스,005250,2007/12,37.01,22.06,3594.0
5564,2008,(주)전북은행,006350,2007/12,,,
5565,2008,(주)퍼시스,016800,2007/12,11.44,7.46,2626.0
5566,2008,일양약품(주),007570,2007/03,191.03,64.53,238.0
5567,2008,메리츠증권(주),008560,2007/03,,,
5568,2008,(주)세아홀딩스,058650,2007/12,9.27,4.58,17909.0
5569,2008,(주)세아제강지주,003030,2007/12,20.4,9.47,3768.0
5570,2008,코원에너지서비스(주),026870,2007/12,14.88,7.47,3060.0
5571,2008,(주)후성,093370,2007/12,64.61,11.35,118.0
5572,2008,(주)온미디어,045710,2007/12,28.74,16.94,321.0
5573,2008,신영증권(주),001720,2007/03,,,
5574,2008,세방전지(주),004490,2007/12,7.48,4.28,1343.0
5575,2008,세원이앤씨(주),091090,2007/12,33.84,13.31,387.0
5576,2008,(주)풀무원,017810,2007/12,11.75,5.28,5309.0
5577,2008,(주)종근당홀딩스,001630,2007/12,23.42,12.09,1644.0
