회사명,거래소코드,회계년도,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),1주당순이익(IFRS)(원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS연결)(백만원),계속영업이익(손실)(요약)(IFRS연결)(백만원)
(주)SNT홀딩스,036530,2013/12,37.69,17.76,0.77,0.36,37.92,17.86,34.24,16.13,543,1070812,774811,53763,1576368,197167,53763
(주)SNT홀딩스,036530,2014/12,47.42,31.29,0.83,0.55,47.73,31.49,42.43,28,462,994978,683348,66985,1552375,172251,59657
(주)SNT홀딩스,036530,2015/12,17.69,10.55,1.18,0.7,61.71,36.79,57.94,34.55,1811,1140794,640062,116420,1612747,281400,116420
(주)SNT홀딩스,036530,2016/12,70.43,32.7,1.16,0.54,640.17,297.22,49.66,23.06,438,1205349,679286,10147,1537700,201083,10147
(주)SNT홀딩스,036530,2017/12,69.81,54.44,0.69,0.54,47.1,36.73,39.27,30.62,264,1187728,626882,25863,1508152,204780,25863
(주)SNT홀딩스,036530,2018/12,41.82,28.32,0.62,0.42,38.86,26.31,35.66,24.15,386,1168023,610559,73732,1401307,180187,73732
(주)SNT홀딩스,036530,2019/12,29.1,20.64,0.66,0.47,26.64,18.89,24.42,17.32,602,1266526,610746,124509,1512115,227943,124509
(주)SNT홀딩스,036530,2020/12,11.93,7.14,0.66,0.39,11.95,7.15,10.82,6.47,1543,1241962,652957,77889,1435755,208643,77889
(주)SNT홀딩스,036530,2021/12,23.61,14.19,0.93,0.56,23.29,14.01,20.66,12.42,1141,1327473,592194,151815,1404072,213619,151815
(주)SNT홀딩스,036530,2022/12,18.68,11.4,0.83,0.51,18.52,11.3,16.78,10.24,1316,1504308,742131,115575,1629521,253838,115575
(주)STX,011810,1985/12,,,,,,,,,,,,,,,
(주)STX,011810,1986/12,,,,,,,,,,,,,,,
(주)STX,011810,1987/12,,,,,,,,,,,,,,,
(주)STX,011810,1988/12,,,,,,,,,,,,,,,
(주)STX,011810,1989/12,,,,,,,,,,,,,,,
(주)STX,011810,1990/12,,,,,,,,,,,,,,,
(주)STX,011810,1991/12,,,,,,,,,,,,,,,
(주)STX,011810,1992/12,,,,,,,,,,,,,,,
(주)STX,011810,1993/12,,,,,,,,,,,,,,,
(주)STX,011810,1994/12,,,,,,,,,,,,,,,
(주)STX,011810,1995/12,,,,,,,,,,,,,,,
(주)STX,011810,1996/12,,,,,,,,,,,,,,,
(주)STX,011810,1997/12,,,,,,,,,,,,,,,
(주)STX,011810,1998/12,,,,,,,,,,,,,,,
(주)STX,011810,1999/12,,,,,,,,,,,,,,,
(주)STX,011810,2000/12,,,,,,,,,,,,,,,
(주)STX,011810,2001/12,,,,,,,,,,,,,,,
(주)STX,011810,2002/12,,,,,,,,,,,,,,,
(주)STX,011810,2003/12,,,,,,,,,,,,,,,
(주)STX,011810,2004/12,,,,,,,,,,,,,,,
(주)STX,011810,2005/12,,,,,,,,,,,,,,,
(주)STX,011810,2006/12,,,,,,,,,,,,,,,
(주)STX,011810,2007/12,64.12,6.91,13.23,1.43,0,0,4.24,0.46,2456,3862593,5828593,463902,8346309,926413,463902
(주)STX,011810,2008/12,133.91,20.52,3.39,0.52,0,0,1.29,0.2,648,12865137,19228041,363078,16265269,1260986,363078
(주)STX,011810,2009/12,0,0,1.69,0.67,20.43,8.07,0.64,0.25,-4312,12326538,19473473,-500414,16994194,457399,-484014
(주)STX,011810,2010/12,196.52,84.34,1.93,0.83,28.67,12.3,0.55,0.24,182,2287968,4470088,229769,4045884,265457,181278
(주)STX,011810,2011/12,26.13,8,1.94,0.59,0,0,0.53,0.16,1557,1430457,3318233,222363,5967701,451680,105158
(주)STX,011810,2012/12,0,0,0.94,0.41,6.51,2.82,0.25,0.11,-408,1484305,3560390,-490928,6159850,-193758,-490928
(주)STX,011810,2013/12,0,0,0,0,6.13,0.77,0.28,0.03,-27673,793607,1852183,-1595630,2449401,-691464,-1497031
(주)STX,011810,2014/12,4.25,0.25,28.64,1.7,0,0,1.1,0.07,13720,893610,1161340,380584,1634606,121243,358183
(주)STX,011810,2015/12,0,0,3.09,0.17,7.19,0.39,0.15,0.01,-1791,902119,1194882,-48982,1630827,44746,-48982
(주)STX,011810,2016/12,0,0,0,0,4.4,1.09,0.1,0.02,-14556,486347,1038305,-457446,1720153,84759,-457446
(주)STX,011810,2017/12,11.28,0.79,89.15,6.26,40.4,2.84,2.38,0.17,21097,475786,584982,334386,1803878,85306,334386
(주)STX,011810,2018/12,142.82,40.18,11.95,3.36,0,0,0.54,0.15,260,422861,490033,9107,1502985,19937,9107
(주)STX,011810,2019/12,0,0,7.88,2.79,30.55,10.84,0.31,0.11,-1884,386401,503816,-33218,1471164,46467,-33218
(주)STX,011810,2020/12,0,0,7.04,3.34,2.57,1.22,0.22,0.1,-841,319912,535834,-20448,975567,40376,-20535
(주)STX,011810,2021/12,0,0,6.68,1.51,0,0,0.6,0.14,-733,366237,553619,-23318,925509,55345,-23318
(주)STX,011810,2022/12,0,0,5.85,2.05,0,0,0.27,0.1,-541,465066,639377,-18650,1188575,47629,-18650
(주)TCC스틸,002710,1985/03,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1986/03,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1987/03,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1988/03,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1989/03,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1990/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1991/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1992/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1993/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1994/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1995/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1996/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1997/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1998/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,1999/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,2000/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,2001/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,2002/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,2003/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,2004/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,2005/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,2006/12,,,,,,,,,,,,,,,
(주)TCC스틸,002710,2007/12,80.81,40.53,0.6,0.3,0,0,0.31,0.16,457,131553,151998,953,297902,31027,953
(주)TCC스틸,002710,2008/12,127.12,40.23,0.55,0.17,1.57,0.5,0.18,0.06,249,139546,160577,625,437462,82889,625
(주)TCC스틸,002710,2009/12,26.44,4.87,2.11,0.39,8.44,1.55,0.93,0.17,935,128414,129206,12011,363845,43539,12011
(주)TCC스틸,002710,2010/12,6.65,4.23,0.46,0.29,0,0,0.22,0.14,963,173976,189470,13847,460900,49725,13847
(주)TCC스틸,002710,2011/12,19.99,9.84,0.69,0.34,0,0,0.3,0.15,468,183481,228888,4558,514424,42150,4558
(주)TCC스틸,002710,2012/12,23.68,17.1,0.49,0.35,9.16,6.61,0.23,0.16,269,218441,321015,125,501337,43410,125
(주)TCC스틸,002710,2013/12,214.56,149.32,0.41,0.28,3.96,2.76,0.2,0.14,24,220035,337970,-19956,500833,26728,-19956
(주)TCC스틸,002710,2014/12,73.48,47.94,0.37,0.24,5.42,3.53,0.19,0.12,58,233224,361963,-15814,518995,35407,-15814
(주)TCC스틸,002710,2015/12,0,0,0.98,0.49,2,0.99,0.21,0.1,-6539,240184,290382,-110219,495796,43859,-6601
(주)TCC스틸,002710,2016/12,4.91,2.67,0.85,0.46,0,0,0.24,0.13,737,120778,179577,16949,444454,41555,16510
(주)TCC스틸,002710,2017/12,0,0,0.71,0.47,0,0,0.18,0.12,-111,120244,177777,1504,391370,34392,1504
(주)TCC스틸,002710,2018/12,7.99,4.81,0.64,0.39,4.33,2.61,0.17,0.1,360,152166,192535,9755,413176,35286,9755
(주)TCC스틸,002710,2019/12,34.42,21.21,0.73,0.45,0,0,0.2,0.12,94,148992,197367,5037,437174,31555,5037
(주)TCC스틸,002710,2020/12,0,0,1.51,0.25,0,0,0.44,0.07,-143,136858,185628,-1687,431798,20463,-1687
(주)TCC스틸,002710,2021/12,8.64,2.92,2.08,0.7,38.63,13.06,0.61,0.21,1248,201980,211767,28723,536651,48872,28723
(주)TCC스틸,002710,2022/12,16.12,8.29,2.24,1.15,0,0,0.71,0.36,979,276385,298677,29567,684415,78785,29567
(주)갑을,009840,1985/12,,,,,,,,,,,,,,,
(주)갑을,009840,1986/12,,,,,,,,,,,,,,,
(주)갑을,009840,1987/12,,,,,,,,,,,,,,,
(주)갑을,009840,1988/12,,,,,,,,,,,,,,,
(주)갑을,009840,1989/12,,,,,,,,,,,,,,,
(주)갑을,009840,1990/12,,,,,,,,,,,,,,,
(주)갑을,009840,1991/12,,,,,,,,,,,,,,,
(주)갑을,009840,1992/12,,,,,,,,,,,,,,,
(주)갑을,009840,1993/12,,,,,,,,,,,,,,,
(주)갑을,009840,1994/12,,,,,,,,,,,,,,,
(주)갑을,009840,1995/12,,,,,,,,,,,,,,,
(주)갑을,009840,1996/12,,,,,,,,,,,,,,,
(주)갑을,009840,1997/12,,,,,,,,,,,,,,,
(주)갑을,009840,1998/12,,,,,,,,,,,,,,,
(주)갑을,009840,1999/12,,,,,,,,,,,,,,,
(주)갑을,009840,2000/12,,,,,,,,,,,,,,,
(주)갑을,009840,2001/12,,,,,,,,,,,,,,,
(주)갑을,009840,2002/12,,,,,,,,,,,,,,,
(주)강원랜드,035250,2000/12,,,,,,,,,,,,,,,
(주)강원랜드,035250,2001/12,,,,,,,,,,,,,,,
(주)강원랜드,035250,2002/12,,,,,,,,,,,,,,,
(주)강원랜드,035250,2003/12,,,,,,,,,,,,,,,
(주)강원랜드,035250,2004/12,,,,,,,,,,,,,,,
(주)강원랜드,035250,2005/12,,,,,,,,,,,,,,,
(주)강원랜드,035250,2006/12,,,,,,,,,,,,,,,
(주)강원랜드,035250,2007/12,20.61,11.84,4.2,2.41,13.92,8,5.66,3.25,1383,,,,,,
(주)강원랜드,035250,2008/12,17.33,6.3,3.61,1.31,14.11,5.13,4.66,1.69,1472,,,,,,
(주)강원랜드,035250,2009/12,9.87,5.98,2.27,1.37,7.83,4.74,3.19,1.93,1902,982435,497271,390000,1206659,692160,390000
(주)강원랜드,035250,2010/12,15.46,7.44,3.52,1.69,13.67,6.57,5.11,2.46,2128,1071382,509888,426209,1313788,823657,426209
(주)강원랜드,035250,2011/12,17.32,12.62,3.25,2.37,15.89,11.57,5.39,3.93,1935,1163791,454039,381175,1265686,727298,381175
(주)강원랜드,035250,2012/12,23.02,16.09,3.06,2.14,14.89,10.41,5.28,3.69,1461,1165451,534628,306229,1296191,648346,306229
(주)강원랜드,035250,2013/12,27,18.79,3.33,2.32,18.32,12.75,5.83,4.06,1446,1080402,584340,297596,1361287,635195,297596
(주)강원랜드,035250,2014/12,21.64,16.41,3.09,2.35,15.24,11.55,5.28,4,1795,1371826,669770,359349,1496541,774244,359349
(주)강원랜드,035250,2015/12,22.81,14.81,3.51,2.28,16.88,10.96,6.02,3.91,2123,1750420,693037,441629,1633717,874071,441629
(주)강원랜드,035250,2016/12,20.97,16.62,3.13,2.48,15.88,12.59,5.63,4.46,2244,1809513,726260,454534,1696533,911355,454534
(주)강원랜드,035250,2017/12,19.36,15.86,2.56,2.1,18.16,14.88,5.28,4.32,2156,2164296,684422,437541,1604470,816936,437541
(주)강원랜드,035250,2018/12,24.65,18.2,2.15,1.59,20.02,14.79,5.1,3.77,1467,1759033,644464,297237,1438059,708466,297237
(주)강원랜드,035250,2019/12,22.02,17.63,2.09,1.67,18.07,14.46,4.87,3.9,1655,1878191,720360,334654,1520080,783421,334654
(주)강원랜드,035250,2020/12,0,0,1.96,1.06,0,0,13.33,7.17,-1375,1498178,394604,-275879,478579,-65921,-275879
(주)강원랜드,035250,2021/12,0,0,1.95,1.43,29.49,21.53,8.06,5.88,-59,1657034,574481,-10582,788433,61650,-10582
(주)강원랜드,035250,2022/12,52.89,41.72,1.84,1.45,14.6,11.52,4.83,3.81,572,1206402,752375,115613,1270686,348895,115613
(주)갤럭시아에스엠,011420,1985/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1986/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1987/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1988/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1989/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1990/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1991/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1992/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1993/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1994/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1995/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1996/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1997/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1998/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,1999/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2000/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2001/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2002/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2003/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2004/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2005/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2006/12,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2007/12,41.99,25.55,0,0,10617.96,6461.14,3.24,1.97,226,,,,,,
(주)갤럭시아에스엠,011420,2008/12,0,0,41.51,7.41,33.05,5.9,2.24,0.4,-186,,,,,,
(주)갤럭시아에스엠,011420,2009/12,38.53,15.93,5.64,2.33,0,0,1.6,0.66,101,,,,,,
(주)갤럭시아에스엠,011420,2010/12,81.39,25.61,8.6,2.71,0,0,2.5,0.79,67,16139,14821,-5,56624,9008,-5
(주)갤럭시아에스엠,011420,2011/12,21.94,9.15,5.08,2.12,16.63,6.94,2.06,0.86,153,24658,19836,2909,47331,8636,2909
(주)갤럭시아에스엠,011420,2012/12,267.41,127.13,3.12,1.48,23.05,10.96,1.6,0.76,11,24753,18072,389,55050,7494,389
(주)갤럭시아에스엠,011420,2013/12,0,0,2.44,1.58,0,0,1.48,0.96,-72,19900,16144,-1737,46437,4673,-1737
(주)갤럭시아에스엠,011420,2014/12,0,0,3.78,1.6,0,0,2.12,0.9,-47,26743,22069,-255,43886,3669,-255
(주)갤럭시아에스엠,011420,2015/12,41.12,13.89,2.23,0.75,35.22,11.9,1.97,0.67,117,44426,18948,1864,62473,6463,1864
(주)갤럭시아에스엠,011420,2016/12,0,0,2.34,1.03,0,0,2.16,0.95,-57,37929,13598,-1563,52626,947,-1563
(주)갤럭시아에스엠,011420,2017/12,0,0,2.63,1.43,0,0,2.72,1.48,-214,28751,9337,-5900,37281,-154,-5900
(주)갤럭시아에스엠,011420,2018/12,0,0,3.72,1.31,0,0,4.29,1.51,-569,14251,6781,-16003,22060,-5368,-16003
(주)갤럭시아에스엠,011420,2019/12,0,0,4.85,1.92,120.21,47.75,3.45,1.37,-50,13645,6443,-1375,28733,1795,-1134
(주)갤럭시아에스엠,011420,2020/12,63.84,19.4,3.24,0.98,21.89,6.65,3.21,0.98,36,,,,,,
(주)갤럭시아에스엠,011420,2021/12,28.25,10.44,3.28,1.21,64.52,23.84,3.6,1.33,134,,,,,,
(주)갤럭시아에스엠,011420,2022/12,18.57,8.81,2.68,1.27,98.29,46.62,2.85,1.35,167,,,,,,
(주)건영,012720,1985/12,,,,,,,,,,,,,,,
(주)건영,012720,1986/12,,,,,,,,,,,,,,,
(주)건영,012720,1987/12,,,,,,,,,,,,,,,
(주)건영,012720,1988/12,,,,,,,,,,,,,,,
(주)건영,012720,1989/12,,,,,,,,,,,,,,,
(주)건영,012720,1990/12,,,,,,,,,,,,,,,
(주)건영,012720,1991/12,,,,,,,,,,,,,,,
(주)건영,012720,1992/12,,,,,,,,,,,,,,,
(주)건영,012720,1993/12,,,,,,,,,,,,,,,
(주)건영,012720,1994/12,,,,,,,,,,,,,,,
(주)건영,012720,1995/12,,,,,,,,,,,,,,,
(주)건영,012720,1996/12,,,,,,,,,,,,,,,
(주)건영,012720,1997/12,,,,,,,,,,,,,,,
(주)건영,012720,1998/12,,,,,,,,,,,,,,,
(주)건영,012720,1999/12,,,,,,,,,,,,,,,
(주)건영,012720,2000/12,,,,,,,,,,,,,,,
(주)건영,012720,2001/12,,,,,,,,,,,,,,,
(주)건영,012720,2002/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1981/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1982/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1983/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1984/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1985/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1986/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1987/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1988/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1989/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1990/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1991/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1992/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1993/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1994/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1995/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1996/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1997/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1998/12,,,,,,,,,,,,,,,
(주)경남은행,006610,1999/12,,,,,,,,,,,,,,,
(주)경남은행,006610,2000/12,,,,,,,,,,,,,,,
(주)경남은행,006610,2001/12,,,,,,,,,,,,,,,
(주)경남은행,006610,2002/12,,,,,,,,,,,,,,,
(주)경남은행,192520,2014/12,,,,,,,,,,,,,,,
(주)경농,002100,1981/12,,,,,,,,,,,,,,,
(주)경농,002100,1982/12,,,,,,,,,,,,,,,
(주)경농,002100,1983/12,,,,,,,,,,,,,,,
(주)경농,002100,1984/12,,,,,,,,,,,,,,,
(주)경농,002100,1985/12,,,,,,,,,,,,,,,
(주)경농,002100,1986/12,,,,,,,,,,,,,,,
(주)경농,002100,1987/12,,,,,,,,,,,,,,,
(주)경농,002100,1988/12,,,,,,,,,,,,,,,
(주)경농,002100,1989/12,,,,,,,,,,,,,,,
(주)경농,002100,1990/12,,,,,,,,,,,,,,,
(주)경농,002100,1991/12,,,,,,,,,,,,,,,
(주)경농,002100,1992/12,,,,,,,,,,,,,,,
(주)경농,002100,1993/12,,,,,,,,,,,,,,,
(주)경농,002100,1994/12,,,,,,,,,,,,,,,
(주)경농,002100,1995/12,,,,,,,,,,,,,,,
(주)경농,002100,1996/12,,,,,,,,,,,,,,,
(주)경농,002100,1997/12,,,,,,,,,,,,,,,
(주)경농,002100,1998/12,,,,,,,,,,,,,,,
(주)경농,002100,1999/12,,,,,,,,,,,,,,,
(주)경농,002100,2000/12,,,,,,,,,,,,,,,
(주)경농,002100,2001/12,,,,,,,,,,,,,,,
(주)경농,002100,2002/12,,,,,,,,,,,,,,,
(주)경농,002100,2003/12,,,,,,,,,,,,,,,
(주)경농,002100,2004/12,,,,,,,,,,,,,,,
(주)경농,002100,2005/12,,,,,,,,,,,,,,,
(주)경농,002100,2006/12,,,,,,,,,,,,,,,
(주)경농,002100,2007/12,10.97,5.39,1.37,0.68,7.13,3.5,1.28,0.63,858,,,,,,
(주)경농,002100,2008/12,13.03,3.66,1.12,0.31,7.66,2.15,1.07,0.3,663,,,,,,
(주)경농,002100,2009/12,6.27,3.88,0.73,0.45,0,0,0.7,0.43,970,,,,,,
(주)경농,002100,2010/12,11.62,7.77,0.78,0.52,4.5,3.01,0.77,0.52,549,119586,50469,8680,143434,50070,8680
(주)경농,002100,2011/12,29.5,18.43,0.66,0.41,6.52,4.07,0.77,0.48,182,94364,30788,510,121254,42034,510
(주)경농,002100,2012/12,11.95,9.27,0.53,0.41,6.54,5.08,0.6,0.47,381,142517,117674,10310,136970,49356,10310
(주)경농,002100,2013/12,6.62,4.92,0.58,0.43,5.56,4.13,0.65,0.49,795,129527,92827,13950,196359,67198,13950
(주)경농,002100,2014/12,15.35,8.18,0.88,0.47,10,5.33,1.06,0.56,535,139647,115707,7099,188483,65703,7099
(주)경농,002100,2015/12,20.83,15.54,0.82,0.61,0,0,0.98,0.73,364,161184,141674,6980,196419,69313,6980
(주)경농,002100,2016/12,30.33,17.85,1.04,0.61,20.16,11.87,1.22,0.72,323,156061,136946,6366,203985,68613,6366
(주)경농,002100,2017/12,12.76,10.23,0.85,0.68,10.23,8.2,1.03,0.82,646,163437,143721,10079,206534,67674,10079
(주)경농,002100,2018/12,36.55,12.7,1.97,0.68,75.99,26.41,2.4,0.84,538,169982,155807,4878,212655,72743,4878
(주)경농,002100,2019/12,74.8,30.72,2.89,1.19,120.26,49.39,3.49,1.43,395,185020,168989,4015,227511,74413,4015
(주)경농,002100,2020/12,41.06,11.95,2.27,0.66,50.32,14.64,2.59,0.75,585,192497,160153,13295,248296,80611,13295
(주)경농,002100,2021/12,15.53,8.43,1.86,1.01,17.94,9.73,2.18,1.18,1370,206547,151976,16108,270269,83218,16108
(주)경농,002100,2022/12,15.87,8.92,1.38,0.77,11.19,6.29,1.46,0.82,1047,260766,188149,30880,361605,110424,30880
(주)경동나비엔,009450,1986/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,1987/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,1988/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,1989/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,1990/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,1991/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,1992/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,1993/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,1994/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,1995/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,1996/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,1997/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,1998/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,1999/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,2000/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,2001/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,2002/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,2003/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,2004/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,2005/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,2006/12,,,,,,,,,,,,,,,
(주)경동나비엔,009450,2007/12,8.65,6.16,0.53,0.38,0,0,0.38,0.27,3393,102250,50811,7667,184546,42066,7667
(주)경동나비엔,009450,2008/12,10.54,4.35,0.59,0.24,56.6,23.35,0.4,0.16,3373,113377,55027,7693,213965,52260,7693
(주)경동나비엔,009450,2009/12,32.23,10.29,0.87,0.28,5.64,1.8,0.51,0.16,1604,119948,62506,3689,253009,66259,3689
(주)경동나비엔,009450,2010/12,15.86,10.78,0.72,0.49,5.3,3.61,0.34,0.23,505,118543,78163,7841,307182,84921,7841
(주)경동나비엔,009450,2011/12,45.86,5.89,3.2,0.41,34.95,4.49,1.36,0.17,751,129513,95096,9467,341247,89706,9467
(주)경동나비엔,009450,2012/12,18.25,7.47,1.17,0.48,7.46,3.05,0.49,0.2,730,145372,123854,9170,379014,96431,9170
(주)경동나비엔,009450,2013/12,28.92,14.46,1.75,0.87,13.24,6.62,0.72,0.36,732,134043,167499,11130,414178,118009,11130
(주)경동나비엔,009450,2014/12,45.87,23.71,2.62,1.35,0,0,1.09,0.56,719,159947,211637,9380,428985,115145,9380
(주)경동나비엔,009450,2015/12,27.79,14.37,3.04,1.57,14.7,7.6,1.2,0.62,1530,158255,196008,16752,512031,159980,16752
(주)경동나비엔,009450,2016/12,28.92,11.77,4.13,1.68,15.17,6.17,1.64,0.67,2268,175420,190993,37470,583253,200920,37470
(주)경동나비엔,009450,2017/12,43.09,23.81,3.32,1.83,52.17,28.83,1.23,0.68,1291,230895,247191,27019,684661,238582,27019
(주)경동나비엔,009450,2018/12,40.92,19.43,4.09,1.94,0,0,1.51,0.72,1808,287002,303492,24749,726742,238897,24749
(주)경동나비엔,009450,2019/12,38.7,20.22,3.27,1.71,20.77,10.85,1.21,0.63,1622,274279,308766,27852,774291,264655,27852
(주)경동나비엔,009450,2020/12,41.68,17.57,2.95,1.24,14.47,6.1,1.05,0.44,1479,360419,386525,41637,873409,330367,41637
(주)경동나비엔,009450,2021/12,17.21,10.21,3.13,1.86,15.76,9.35,1.13,0.67,4554,475582,483469,80658,1102947,419118,80658
(주)경동나비엔,009450,2022/12,21.77,11,2.47,1.25,33.38,16.87,0.97,0.49,3023,523038,500315,53582,1160861,467908,53582
(주)경동도시가스,267290,2017/12,,,,,,,,,,376859,415948,17799,871548,78310,17799
(주)경동도시가스,267290,2018/12,7.32,4.46,0.82,0.5,2.07,1.26,0.15,0.09,7210,444233,457780,34165,1606532,126012,34165
(주)경동도시가스,267290,2019/12,9.59,4.91,0.72,0.37,6.95,3.56,0.16,0.08,4135,395154,410387,24638,1422708,112519,24638
(주)경동도시가스,267290,2020/12,7.1,3.78,0.39,0.21,0,0,0.12,0.07,3194,328492,342980,19017,1086831,103373,19017
(주)경동도시가스,267290,2021/12,7.4,4.7,0.46,0.29,1.19,0.75,0.11,0.07,3768,530447,529075,22151,1457154,113889,22151
(주)경동도시가스,267290,2022/12,9.42,4.96,0.58,0.31,4.24,2.23,0.1,0.05,3988,690019,672626,24201,2304945,115644,24201
(주)경동인베스트,012320,1984/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1985/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1986/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1987/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1988/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1989/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1990/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1991/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1992/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1993/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1994/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1995/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1996/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1997/12,,,,,,,,,,,,,,,
(주)경동인베스트,012320,1998/12,,,,,,,,,,,,,,,
