,year,회사명,거래소코드,회계년도,시가총액(백만원),PER(최고),PER(최저),PBR(최고),PBR(최저),PCR(최고),PCR(최저),PSR(최고),PSR(최저)
16044,2022,(주)삼양사,145990,2021/12,397583.45895,29.57,19.92,0.75,0.51,0.0,0.0,0.48,0.32
16045,2022,(주)티웨이항공,091810,2021/12,396817.440525,0.0,0.0,16.02,7.44,19.96,9.28,3.29,1.53
16046,2022,(주)잇츠한불,226320,2021/12,391438.27275,0.0,0.0,1.84,0.92,0.0,0.0,16.86,8.43
16047,2022,이연제약(주),102460,2021/12,389669.19205,532.9,109.39,5.92,1.22,121.64,24.97,9.79,2.01
16048,2022,(주)서흥,008490,2021/12,389300.65245,18.57,12.38,2.35,1.57,18.74,12.49,1.65,1.1
16049,2022,(주)케이티스카이라이프,053210,2021/12,389270.80324,11.2,7.65,0.8,0.54,8.66,5.92,0.88,0.6
16050,2022,(주)빙그레,005180,2021/12,386661.20925,0.0,0.0,1.2,0.9,14.15,10.62,0.67,0.5
16051,2022,국도화학(주),007690,2021/12,385203.834,4.17,1.79,0.99,0.42,0.0,0.0,0.47,0.2
16052,2022,디아이동일(주),001530,2021/12,384802.4635,77.74,26.27,2.13,0.72,0.0,0.0,2.88,0.97
16054,2022,한국유나이티드제약(주),033270,2021/12,369569.7005,42.13,25.09,4.19,2.5,27.38,16.31,5.46,3.25
16055,2022,일양약품(주),007570,2021/12,369307.5984,128.37,51.02,8.81,3.5,25.99,10.33,5.62,2.23
16056,2022,(주)세아제강,306200,2021/12,367300.85,4.25,2.48,0.59,0.34,17.64,10.3,0.26,0.15
16057,2022,롯데정보통신(주),286940,2021/12,361813.7785,19.53,14.57,1.74,1.3,7.72,5.76,0.75,0.56
16058,2022,아세아시멘트(주),183190,2021/12,360751.9134,10.78,4.97,0.82,0.38,7.9,3.64,1.54,0.71
16059,2022,삼진제약(주),005500,2021/12,356535.0,14.93,11.4,1.98,1.51,17.69,13.51,1.7,1.3
16060,2022,(주)이수페타시스,007660,2021/12,356077.33897,105.09,44.69,1.85,0.79,74.78,31.8,0.85,0.36
16061,2022,아세아제지(주),002310,2021/12,352886.1788,10.75,6.45,0.86,0.52,12.13,7.28,1.02,0.61
16062,2022,남양유업(주),003920,2021/12,352080.0,0.0,0.0,0.91,0.32,18.72,6.47,0.77,0.27
16063,2022,(주)퍼시스,016800,2021/12,349600.0,17.31,7.27,1.62,0.68,13.92,5.84,2.39,1.0
16064,2022,신대양제지(주),016590,2021/12,346561.252,16.84,9.88,1.17,0.69,293.36,172.08,1.72,1.01
16066,2022,(주)엘지헬로비전,037560,2021/12,340766.206,28.28,10.78,1.32,0.5,11.42,4.36,0.71,0.27
16068,2022,한일현대시멘트(주),006390,2021/12,338234.26,19.56,12.29,2.63,1.65,24.27,15.25,1.99,1.25
16069,2022,(주)아이마켓코리아,122900,2021/12,337631.284,10.77,6.15,1.35,0.77,12.93,7.37,0.2,0.12
16070,2022,(주)키다리스튜디오,020120,2021/12,334896.78015,202.39,85.6,3.19,1.35,167.83,70.98,13.29,5.62
16071,2022,한일홀딩스(주),003300,2021/12,332995.1472,17.11,11.28,0.63,0.42,14.15,9.33,13.43,8.85
16072,2022,코오롱플라스틱(주),138490,2021/12,332120.0,40.87,7.71,4.26,0.8,64.8,12.22,2.23,0.42
16074,2022,한국지역난방공사,071320,2021/12,329994.204,26.01,19.64,0.32,0.24,1.35,1.02,0.22,0.17
16075,2022,에이치디씨(주),012630,2021/12,327982.04829,13.34,8.23,0.47,0.29,19.93,12.29,15.65,9.65
16076,2022,디엘건설(주),001880,2021/12,327491.2674,5.44,3.23,1.04,0.62,11.89,7.06,0.48,0.28
16077,2022,환인제약(주),016580,2021/12,327361.232,16.63,11.3,1.41,0.96,11.81,8.03,2.47,1.68
16078,2022,조광피혁(주),004700,2021/12,327137.5896,42.14,30.27,1.26,0.9,0.0,0.0,4.53,3.25
16079,2022,(주)신도리코,029530,2021/12,326088.93815,3.71,2.55,0.4,0.27,12.01,8.26,1.19,0.82
16080,2022,(주)HJ중공업,097230,2021/12,326018.810115,0.0,0.0,2.03,1.3,0.0,0.0,0.51,0.33
16081,2022,흥아해운(주),003280,2021/12,325775.738145,84.63,2.95,12.35,0.43,0.0,0.0,16.33,0.57
16082,2022,하나제약(주),293480,2021/12,324356.2645,18.14,11.55,2.21,1.4,19.81,12.61,2.59,1.65
16083,2022,에이치엘홀딩스(주),060980,2021/12,322016.1525,4.38,2.81,0.64,0.41,9.41,6.04,0.87,0.56
16084,2022,신성통상(주),005390,2021/06,321188.25165,19.0,6.84,2.2,0.79,3.12,1.12,0.47,0.17
16085,2022,(주)신성이엔지,011930,2021/12,320093.874805,0.0,0.0,4.28,2.0,0.0,0.0,2.31,1.08
16086,2022,에어부산(주),298690,2021/12,317844.0,0.0,0.0,2.77,1.32,0.0,0.0,1.98,0.94
16087,2022,효성화학(주),298000,2021/12,317417.537,11.65,3.85,2.57,0.85,5.21,1.72,0.72,0.24
16088,2022,한솔제지(주),213500,2021/12,315357.632,16.78,11.67,0.65,0.45,3.86,2.69,0.27,0.19
16089,2022,에스케이렌터카(주),068400,2021/12,314923.6944,30.36,17.51,1.6,0.93,0.0,0.0,0.72,0.42
16090,2022,(주)락앤락,115390,2021/12,314756.78388,162.71,92.84,1.74,0.99,80.51,45.94,3.7,2.11
16091,2022,(주)한진,002320,2021/12,314647.5694,5.04,2.72,0.58,0.31,13.08,7.06,0.35,0.19
16092,2022,(주)수산인더스트리,126720,2021/12,314292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16093,2022,광동제약(주),009290,2021/12,312428.27196,18.7,11.41,1.19,0.73,14.87,9.07,0.69,0.42
16094,2022,삼화콘덴서공업(주),001820,2021/12,311850.0,32.03,20.24,4.7,2.97,22.35,14.13,4.02,2.54
16095,2022,(주)이원,017940,2021/12,311787.0,5.68,3.2,0.32,0.18,10.51,5.93,0.1,0.06
16096,2022,SNT다이내믹스(주),003570,2021/12,310580.18998,6.62,3.11,0.64,0.3,336.94,158.06,1.58,0.74
16097,2022,(주)대동,000490,2021/12,309923.9843,22.11,9.99,1.45,0.65,24.45,11.05,0.4,0.18
16098,2022,STX엔진(주),077970,2021/12,309469.7588,0.0,0.0,2.03,0.66,29.16,9.55,1.17,0.38
16099,2022,제일약품(주),271980,2021/12,308802.312,880.81,408.01,5.43,2.51,33.61,15.57,1.34,0.62
16100,2022,(주)케이씨텍,281820,2021/12,308751.0288,16.59,10.25,1.86,1.15,16.93,10.46,2.02,1.25
16101,2022,(주)농심홀딩스,072710,2021/12,308413.035,31.27,25.65,0.75,0.61,33.96,27.85,21.25,17.43
16102,2022,(주)SIMPAC,009160,2021/12,306537.28246,9.89,2.45,1.36,0.34,14.08,3.49,1.32,0.33
16103,2022,한국쉘석유(주),002960,2021/12,303550.0,13.16,10.74,4.58,3.74,15.49,12.64,1.58,1.29
16104,2022,(주)시알홀딩스,000480,2021/12,303200.0,12.57,8.64,0.8,0.55,15.32,10.54,1.0,0.69
16105,2022,조일알미늄(주),018470,2021/12,298217.702955,24.91,3.59,2.35,0.34,0.0,0.0,0.84,0.12
16106,2022,(주)경방,000050,2021/12,296084.916,18.47,13.53,0.56,0.41,0.0,0.0,1.58,1.16
16107,2022,(주)한미글로벌건축사사무소,053690,2021/12,294758.095,13.17,8.4,1.52,0.97,12.74,8.13,1.16,0.74
16108,2022,(주)풍산홀딩스,005810,2021/12,294589.6424,60.52,27.5,1.24,0.56,1045.85,475.19,4.54,2.06
16109,2022,(주)삼양패키징,272550,2021/12,294458.71415,15.9,9.24,1.64,0.95,8.56,4.98,1.23,0.71
16110,2022,(주)세진중공업,075580,2021/12,292774.6984,20.79,11.85,3.08,1.76,0.0,0.0,2.05,1.17
16111,2022,한국콜마홀딩스(주),024720,2021/12,292583.32425,33.44,18.06,1.81,0.98,0.0,0.0,19.03,10.28
16113,2022,롯데하이마트(주),071840,2021/12,289194.472,0.0,0.0,0.6,0.31,7.29,3.72,0.28,0.14
16115,2022,아세아(주),002030,2021/12,288119.656,26.13,13.74,0.93,0.49,35.1,18.46,17.25,9.07
16116,2022,케이지케미칼(주),001390,2021/12,284948.2728,44.43,20.9,3.14,1.48,42.87,20.17,3.94,1.85
16117,2022,(주)휴스틸,005010,2021/12,284873.54025,6.77,2.25,0.28,0.09,0.0,0.0,0.29,0.1
16118,2022,(주)코리아써키트,007810,2021/12,283449.012,17.26,6.2,2.27,0.81,22.21,7.98,1.4,0.5
16119,2022,(주)케이이씨,092220,2021/12,283011.940655,52.98,23.91,1.86,0.84,29.85,13.47,1.99,0.9
16120,2022,대상홀딩스(주),084690,2021/12,280285.04412,136.2,89.78,1.38,0.91,46.99,30.98,17.8,11.73
16121,2022,(주)엘엑스하우시스,108670,2021/12,280239.6875,0.0,0.0,1.52,0.74,11.7,5.71,0.38,0.19
16122,2022,(주)와이지플러스,037270,2021/12,279723.6981,70.05,30.71,6.06,2.65,143.99,63.12,5.74,2.51
16123,2022,한전산업개발(주),130660,2021/12,277426.0,83.63,19.04,8.04,1.83,36.35,8.27,1.94,0.44
16124,2022,(주)웅진씽크빅,095720,2021/12,277214.364,13.72,6.65,1.88,0.91,6.2,3.0,0.87,0.42
16125,2022,(주)도화엔지니어링,002150,2021/12,276841.2,18.62,13.1,1.33,0.93,12.02,8.45,0.59,0.42
16126,2022,(주)코오롱,002020,2021/12,276518.7294,0.0,0.0,1.29,0.55,42.8,18.26,10.1,4.31
16127,2022,(주)현대퓨처넷,126560,2021/12,276058.377225,7.02,4.13,0.86,0.5,0.0,0.0,19.48,11.45
16128,2022,(주)이엔플러스,074610,2021/12,275646.13335,0.0,0.0,3.83,1.95,0.0,0.0,5.36,2.73
16129,2022,(주)남선알미늄,008350,2021/12,274938.4617,0.0,0.0,3.23,1.48,44.84,20.54,2.37,1.09
16130,2022,영풍제지(주),006740,2021/12,274228.5,45.79,19.08,2.24,0.94,24.68,10.28,2.43,1.01
16131,2022,대한방직(주),001070,2021/12,272420.0,221.71,168.13,1.97,1.49,0.0,0.0,1.4,1.06
16132,2022,무림피앤피(주),009580,2021/12,271302.2094,27.14,15.07,0.69,0.38,10.21,5.66,0.71,0.39
16133,2022,AJ네트웍스(주),095570,2021/12,267823.5274,4.63,2.42,0.96,0.5,0.0,0.0,0.71,0.37
16134,2022,대한제강(주),084010,2021/12,267417.0639,6.6,2.62,1.22,0.48,5.46,2.17,0.55,0.22
16135,2022,(주)종근당홀딩스,001630,2021/12,265522.633,33.33,16.81,1.92,0.97,29.34,14.8,19.19,9.68
16136,2022,(주)모토닉,009680,2021/12,265320.0,30.57,18.52,1.25,0.76,22.63,13.71,2.63,1.59
16138,2022,금호건설(주),002990,2021/12,258675.165,3.54,1.99,0.85,0.48,2.96,1.66,0.26,0.14
16139,2022,동화약품(주),000020,2021/12,258645.4122,40.85,25.4,1.81,1.12,19.71,12.26,2.21,1.37
16140,2022,한국철강(주),104700,2021/12,258520.5,6.56,3.06,0.9,0.42,12.25,5.72,0.72,0.34
16141,2022,(주)광주신세계,037710,2021/12,256000.0,7.37,4.53,0.53,0.32,4.98,3.06,2.27,1.4
16142,2022,(주)SNT홀딩스,036530,2021/12,255971.0102,23.61,14.19,0.93,0.56,23.29,14.01,20.66,12.42
16143,2022,미원홀딩스(주),107590,2021/12,255200.0,16.87,6.24,2.46,0.91,48.69,18.01,19.69,7.28
16144,2022,KISCO홀딩스(주),001940,2021/12,253160.347,37.6,22.05,0.8,0.47,41.2,24.16,29.84,17.5
16145,2022,(주)화신,010690,2021/12,252125.3602,15.34,4.58,1.23,0.37,21.59,6.44,0.55,0.16
16146,2022,대성에너지(주),117580,2021/12,251350.0,29.88,11.1,1.2,0.45,6.87,2.55,0.49,0.18
16147,2022,삼익티에이치케이(주),004380,2021/12,248850.0,29.33,18.84,1.82,1.17,7.43,4.77,1.12,0.72
16148,2022,(주)사조대림,003960,2021/12,248815.27905,5.79,2.58,0.86,0.38,10.68,4.76,0.27,0.12
16149,2022,(주)테이팩스,055490,2021/12,247204.86,23.98,9.33,6.2,2.41,44.83,17.44,2.84,1.1
16150,2022,일신방직(주),003200,2021/12,247200.0,10.0,6.13,0.63,0.39,0.0,0.0,0.76,0.46
16151,2022,케이피엑스케미칼(주),025000,2021/12,246840.0,8.39,5.58,0.74,0.49,38.77,25.82,0.48,0.32
16152,2022,제일파마홀딩스(주),002620,2021/12,245989.667,111.56,60.27,1.01,0.55,0.0,0.0,35.85,19.37
16153,2022,아주스틸(주),139990,2021/12,245740.83581,25.63,10.91,3.8,1.62,0.0,0.0,1.52,0.65
16154,2022,삼부토건(주),001470,2021/12,245114.985,969.57,364.22,2.88,1.08,0.0,0.0,2.23,0.84
16155,2022,(주)삼성출판사,068290,2021/12,242000.0,549.82,206.88,3.5,1.32,100.88,37.96,10.49,3.95
16156,2022,(주)경보제약,214390,2021/12,239068.6,0.0,0.0,3.17,1.36,24.88,10.67,2.62,1.12
16157,2022,(주)동양,001520,2021/12,238684.063,69.88,29.36,0.85,0.36,26.11,10.97,1.27,0.53
16158,2022,(주)TCC스틸,002710,2021/12,237359.27765,8.64,2.92,2.08,0.7,38.63,13.06,0.61,0.21
16159,2022,(주)신세계아이앤씨,035510,2021/12,236500.0,12.7,5.6,1.91,0.84,15.54,6.85,0.94,0.42
16160,2022,일진다이아몬드(주),081000,2021/12,235769.385,8.83,4.7,3.25,1.73,0.0,0.0,12.75,6.79
16161,2022,(주)동성케미컬,102260,2021/12,235032.41344,22.34,15.5,1.02,0.71,71.25,49.42,0.87,0.6
16162,2022,성신양회(주),004980,2021/12,233883.33642,79.14,28.05,1.29,0.46,17.76,6.3,0.89,0.32
16163,2022,자이에스앤디(주),317400,2021/12,233858.5956,13.9,8.07,1.74,1.01,4.77,2.77,1.17,0.68
16164,2022,(주)경동인베스트,012320,2021/12,232954.7655,336.86,186.3,0.4,0.22,146.17,80.84,13.58,7.51
16165,2022,(주)알루코,001780,2021/12,232570.98172,128.57,62.21,2.42,1.17,0.0,0.0,1.88,0.91
16166,2022,일동홀딩스(주),000230,2021/12,232539.06,156.44,97.78,1.29,0.81,221.58,138.49,12.44,7.77
16167,2022,에이치엘비글로벌(주),003580,2021/12,231747.71974,0.0,0.0,14.23,1.4,0.0,0.0,97.61,9.57
16168,2022,대창단조(주),015230,2021/12,231149.3407,9.77,5.65,0.9,0.52,0.0,0.0,0.54,0.31
16169,2022,(주)케이씨,029460,2021/12,231096.4502,12.99,8.35,0.76,0.49,5287.65,3397.99,2.57,1.65
16170,2022,(주)한독,002390,2021/12,230539.17775,40.8,25.07,1.31,0.8,12.9,7.93,0.9,0.56
16171,2022,삼영무역(주),002810,2021/12,229913.5026,10.47,7.91,1.01,0.76,0.0,0.0,1.12,0.85
16172,2022,교촌에프앤비(주),339770,2021/12,229839.368,24.92,17.38,3.74,2.61,22.59,15.76,1.12,0.78
16173,2022,그린케미칼(주),083420,2021/12,229680.0,29.08,12.16,3.95,1.65,29.59,12.37,1.62,0.68
16174,2022,(주)비와이씨,001460,2021/12,228609.09,13.84,7.16,0.96,0.5,13.45,6.96,2.8,1.45
16175,2022,대한제당(주),001790,2021/12,228277.7961,308.01,19.39,8.74,0.55,0.0,0.0,3.62,0.23
16176,2022,케이피엑스홀딩스(주),092230,2021/12,228130.884,8.3,5.44,0.71,0.47,0.0,0.0,2.68,1.76
16177,2022,에이케이홀딩스(주),006840,2021/12,227858.0492,19.59,9.55,0.97,0.47,14.04,6.84,9.72,4.74
16179,2022,유니퀘스트(주),077500,2021/12,225686.79375,11.71,6.34,2.29,1.24,25.2,13.65,0.77,0.42
16180,2022,하이트진로홀딩스(주),000140,2021/12,225569.7558,26.3,15.51,0.47,0.27,25.77,15.2,11.63,6.86
16181,2022,사조산업(주),007160,2021/12,225000.0,36.18,14.57,1.29,0.52,18.88,7.6,0.95,0.38
16182,2022,일성신약(주),003120,2021/12,224504.0,0.0,0.0,0.72,0.55,43.51,32.88,5.9,4.46
16183,2022,대한제분(주),001130,2021/12,223925.0,4.27,2.94,0.47,0.32,29.14,20.03,0.98,0.68
16184,2022,엘에스에코에너지(주),229640,2021/12,223255.36791,92.09,58.68,1.17,0.75,0.0,0.0,52.81,33.65
16185,2022,(주)대교,019680,2021/12,221497.95275,0.0,0.0,1.25,0.74,13.45,7.92,1.06,0.62
16186,2022,(주)선진,136490,2021/12,221150.3172,27.3,11.81,1.37,0.59,17.36,7.51,0.46,0.2
16187,2022,(주)넥센,005720,2021/12,219798.025585,11.97,8.9,0.54,0.4,37.19,27.65,0.63,0.47
16189,2022,스틱인베스트먼트(주),026890,2021/12,215059.383,183.06,68.72,4.76,1.79,0.0,0.0,15.6,5.86
16190,2022,현대코퍼레이션(주),011760,2021/12,214309.2492,8.03,5.17,0.87,0.56,0.0,0.0,0.1,0.07
16191,2022,(주)이월드,084680,2021/12,214127.35143,0.0,0.0,3.14,1.39,31.66,14.01,4.79,2.12
16192,2022,엔피씨(주),004250,2021/12,213710.4,27.23,7.78,1.62,0.46,14.59,4.17,1.24,0.35
16193,2022,(주)케이에스에스해운,044450,2021/12,213544.39,6.55,4.13,1.11,0.7,3.82,2.41,1.17,0.74
16194,2022,(주)화승인더스트리,006060,2021/12,212982.0,33.97,18.48,3.38,1.84,31.87,17.34,0.63,0.35
16195,2022,(주)서연이화,200880,2021/12,212443.51482,10.49,5.82,0.45,0.25,2.51,1.39,0.27,0.15
16196,2022,(주)대덕,008060,2021/12,210457.8315,33.7,21.65,0.67,0.43,38.1,24.47,25.69,16.5
16197,2022,대원강업(주),000430,2021/12,210180.0,40.42,27.49,0.79,0.54,23.99,16.32,0.52,0.35
16198,2022,제이더블유홀딩스(주),096760,2021/12,209925.22388,51.18,25.84,2.36,1.19,34.29,17.31,5.09,2.57
16199,2022,한신기계공업(주),011700,2021/12,207655.3664,33.39,10.15,1.93,0.59,128.49,39.07,3.15,0.96
16200,2022,(주)에코바이브,015540,2021/12,203176.38544,0.0,0.0,0.0,0.0,0.0,0.0,15.66,8.06
16201,2022,태림포장(주),011280,2021/12,202859.0181,41.73,23.91,1.58,0.91,23.24,13.32,0.72,0.41
16202,2022,(주)방림,003610,2021/09,202261.3502,18.15,9.61,0.68,0.36,6.66,3.53,1.54,0.81
16203,2022,STX중공업(주),071970,2021/12,200937.77736,0.0,0.0,2.63,0.59,25.35,5.68,2.95,0.66
16204,2022,(주)에이프로젠바이오로직스,003060,2021/12,200483.668646,108.18,64.29,1.16,0.69,98.15,58.33,16.39,9.74
16205,2022,에이치디씨랩스(주),039570,2021/12,197277.7676,27.09,15.97,1.09,0.65,11.68,6.88,0.97,0.57
16206,2022,(주)경농,002100,2021/12,197178.0075,15.53,8.43,1.86,1.01,17.94,9.73,2.18,1.18
16207,2022,일진전기(주),103590,2021/12,196896.8709,23.07,8.42,1.05,0.38,56.75,20.71,0.35,0.13
16208,2022,(주)동남합성,023450,2021/12,196384.0,22.07,13.25,5.63,3.38,20.63,12.39,1.61,0.97
16209,2022,(주)에스엠벡셀,010580,2021/12,194134.3212,0.0,0.0,3.08,0.62,0.0,0.0,1.35,0.27
16210,2022,백광산업(주),001340,2021/12,193598.33417,24.24,9.84,1.96,0.79,10.24,4.16,1.92,0.78
16211,2022,포스코스틸리온(주),058430,2021/12,193200.0,5.51,1.01,1.72,0.32,15.11,2.77,0.4,0.07
16212,2022,제이더블유생명과학(주),234080,2021/12,192389.8311,21.99,12.73,3.19,1.85,13.25,7.67,2.27,1.31
16213,2022,해태제과식품(주),101530,2021/12,191879.85698,0.0,0.0,1.38,0.88,5.74,3.67,0.63,0.4
16214,2022,(주)백산,035150,2021/12,191452.9,21.17,9.32,2.01,0.88,13.26,5.84,1.47,0.65
16215,2022,태경산업(주),015890,2021/12,189402.3,20.06,12.82,1.45,0.92,11.32,7.23,1.81,1.15
16216,2022,(주)엘에스네트웍스,000680,2021/12,189127.2384,8.32,3.29,0.95,0.38,29.65,11.74,2.21,0.88
16217,2022,(주)예스코홀딩스,015360,2021/12,189000.0,14.09,11.21,0.56,0.45,19.08,15.19,12.75,10.15
16218,2022,일진홀딩스(주),015860,2021/12,188507.38506,101.87,51.89,1.93,0.98,108.35,55.19,55.97,28.51
16220,2022,(주)신세계푸드,031440,2021/12,186072.664,173.27,97.15,1.59,0.89,6.03,3.38,0.33,0.18
16221,2022,삼영전자공업(주),005680,2021/12,186000.0,17.39,11.75,0.64,0.43,17.72,11.97,1.42,0.96
16222,2022,(주)지에스글로벌,001250,2021/12,185700.969,0.0,0.0,1.0,0.58,0.0,0.0,0.08,0.05
16223,2022,진흥기업(주),002780,2021/12,185476.474875,12.34,5.24,3.86,1.64,12.83,5.45,1.48,0.63
16224,2022,한세예스24홀딩스(주),016450,2021/12,185000.0,35.62,16.61,5.78,2.69,58.44,27.24,29.26,13.64
16225,2022,금강공업(주),014280,2021/12,181548.71983,17.19,7.24,1.18,0.5,0.0,0.0,1.08,0.45
16226,2022,신라교역(주),004970,2021/12,180800.0,5.4,3.28,0.45,0.27,0.0,0.0,0.8,0.48
16227,2022,삼성제약(주),001360,2021/12,180330.182115,0.0,0.0,7.15,2.47,0.0,0.0,16.45,5.69
16228,2022,(주)금호에이치티,214330,2021/12,179330.122296,0.0,0.0,1.65,0.79,0.0,0.0,2.79,1.33
16229,2022,(주)제이에스코퍼레이션,194370,2021/12,178697.0534,23.59,5.88,2.37,0.59,0.0,0.0,1.61,0.4
16230,2022,아시아나아이디티(주),267850,2021/12,176490.0,12.84,6.36,2.43,1.2,60.32,29.86,1.94,0.96
16231,2022,(주)현대리바트,079430,2021/12,176398.07238,35.4,22.0,0.93,0.58,0.0,0.0,0.32,0.2
16232,2022,동성제약(주),002210,2021/12,174354.4796,0.0,0.0,9.75,4.33,0.0,0.0,5.26,2.33
16233,2022,대성산업(주),128820,2021/12,174156.5903,107.09,51.26,0.64,0.31,0.0,0.0,0.36,0.17
16235,2022,(주)동아지질,028100,2021/12,170739.6489,55.6,36.14,1.39,0.9,8.79,5.72,0.95,0.62
16236,2022,(주)우진,105840,2021/12,170311.88532,0.0,0.0,2.02,0.61,104.32,31.55,4.8,1.45
16237,2022,(주)경인양행,012610,2021/12,170210.93285,18.09,13.58,1.62,1.22,242.45,181.99,1.18,0.89
16238,2022,HJ 매그놀리아 용평 호텔 앤 리조트,070960,2021/12,169910.66549,36.31,22.59,0.85,0.53,0.0,0.0,1.35,0.84
16239,2022,(주)진양홀딩스,100250,2021/12,169083.2583,10.29,5.82,1.13,0.64,11.91,6.73,11.49,6.49
16241,2022,(주)휴비스,079980,2021/12,168532.5,143.03,80.16,1.15,0.65,0.0,0.0,0.52,0.29
16242,2022,(주)유수홀딩스,000700,2021/12,166667.5968,0.0,0.0,1.01,0.6,0.0,0.0,36.16,21.47
16243,2022,동부건설(주),005960,2021/12,166071.20772,4.11,2.98,0.71,0.51,389.09,282.64,0.36,0.26
16244,2022,대영포장(주),014160,2021/12,165843.65997,43.3,15.75,2.62,0.95,43.31,15.75,1.35,0.49
16245,2022,한솔테크닉스(주),004710,2021/12,163760.3778,52.14,24.26,1.58,0.73,0.0,0.0,0.62,0.29
16246,2022,(주)서연,007860,2021/12,162715.31892,183.08,48.78,2.06,0.55,154.91,41.27,39.38,10.49
16247,2022,계룡건설산업(주),013580,2021/12,162542.5074,2.68,1.59,0.62,0.37,3.01,1.79,0.21,0.13
16248,2022,(주)한컴라이프케어,372910,2021/12,161895.2751,0.6,0.25,0.06,0.03,0.21,0.09,0.06,0.03
16249,2022,(주)디비아이엔씨,012030,2021/12,161542.668199,15.65,8.55,0.65,0.36,16.18,8.83,1.06,0.58
16250,2022,삼화페인트공업(주),000390,2021/12,159956.39772,0.0,0.0,1.81,0.87,0.0,0.0,0.84,0.4
16251,2022,샘표식품(주),248170,2021/12,158747.9385,14.3,8.3,1.54,0.89,10.42,6.05,0.92,0.53
16252,2022,(주)신원,009270,2021/12,158495.92002,26.41,9.03,1.68,0.57,0.0,0.0,0.39,0.14
16253,2022,삼양통상(주),002170,2021/12,158400.0,8.69,5.41,0.68,0.42,16.61,10.33,1.39,0.86
16254,2022,퍼스텍(주),010820,2021/12,157641.5888,38.39,23.69,3.48,2.15,0.0,0.0,1.09,0.67
16255,2022,(주)STX,011810,2021/12,157417.997,0.0,0.0,6.68,1.51,0.0,0.0,0.6,0.14
16256,2022,(주)태영건설,009410,2021/12,156763.36494,4.65,3.05,0.71,0.47,2.7,1.77,0.24,0.15
16257,2022,효성아이티엑스(주),094280,2021/12,156613.61,22.05,16.1,3.24,2.36,9.63,7.03,0.65,0.48
16258,2022,현대비앤지스틸(주),004560,2021/12,156065.69385,6.07,2.14,0.88,0.31,22.91,8.09,0.49,0.17
16259,2022,(주)한농화성,011500,2021/12,155901.30874,20.64,7.12,2.83,0.98,0.0,0.0,1.51,0.52
16260,2022,동아타이어공업(주),282690,2021/12,155869.72025,11.68,7.87,0.55,0.37,24.53,16.53,1.09,0.74
16261,2022,대한화섬(주),003830,2021/12,155376.0,9.34,5.56,0.31,0.18,0.0,0.0,1.94,1.15
16262,2022,(주)노루페인트,090350,2021/12,154800.0,34.53,17.74,1.16,0.59,18.33,9.42,0.53,0.27
16263,2022,한국주철관공업(주),000970,2021/12,154587.39,6.11,4.29,1.07,0.75,8.64,6.06,2.21,1.55
16264,2022,디씨엠(주),024090,2021/12,154470.0,7.42,2.71,1.66,0.61,23.83,8.7,1.5,0.55
16265,2022,현대약품(주),004310,2021/11,153280.0,0.0,0.0,4.87,2.16,68.59,30.43,2.52,1.12
16266,2022,세종공업(주),033530,2021/12,152458.86628,44.43,27.86,1.03,0.65,20.28,12.71,0.9,0.56
16267,2022,미원화학(주),134380,2021/12,151089.7116,21.12,11.53,2.06,1.13,25.56,13.95,1.21,0.66
16268,2022,(주)주성코퍼레이션,109070,2021/12,150921.943,0.0,0.0,6.24,6.24,0.0,0.0,1.93,1.93
16269,2022,(주)경동도시가스,267290,2021/12,149153.7718,7.4,4.7,0.46,0.29,1.19,0.75,0.11,0.07
16270,2022,(주)세아특수강,019440,2021/12,146975.5,7.73,4.17,0.55,0.3,0.0,0.0,0.27,0.15
16271,2022,(주)인스코비,006490,2021/12,144491.06433,229.56,72.56,11.84,3.74,0.0,0.0,19.93,6.3
16272,2022,(주)수산중공업,017550,2021/12,143870.459395,150.13,41.34,4.3,1.18,0.0,0.0,4.27,1.18
16273,2022,(주)태경비케이,014580,2021/12,143432.12,30.05,16.19,1.71,0.92,8.76,4.72,1.44,0.78
16274,2022,(주)팜스코,036580,2021/12,143238.9777,0.0,0.0,1.17,0.59,293.37,148.04,0.27,0.14
16275,2022,(주)에이블씨엔씨,078520,2021/12,141655.32516,0.0,0.0,3.18,1.43,62.77,28.1,1.76,0.79
16276,2022,(주)무학,033920,2021/12,140647.5,0.0,0.0,0.83,0.39,8.58,4.03,3.31,1.56
16277,2022,(주)신흥,004080,2021/12,140600.0,13.82,7.5,1.9,1.03,28.0,15.2,1.45,0.79
16278,2022,(주)SNT에너지,100840,2021/12,140000.16015,16.42,8.76,0.88,0.47,7.6,4.05,1.28,0.69
16279,2022,디와이(주),013570,2021/12,139494.0549,81.28,48.41,0.97,0.57,44.86,26.72,16.67,9.93
16280,2022,(주)벽산,007210,2021/12,138491.2,0.0,0.0,1.74,0.74,53.84,23.08,1.26,0.54
