날짜,시가총액,거래량,거래대금,상장주식수,symbol
2015-01-31,1.22776E+12,4272315,44436362800,120369116,3690
2015-02-28,1.25184E+12,3790859,39059839100,120369116,3690
2015-03-31,1.22776E+12,6344277,65250445812,120369116,3690
2015-04-30,1.43239E+12,8883930,97762693610,120369116,3690
2015-05-31,1.45647E+12,6022047,71040603300,120369116,3690
2015-06-30,1.48054E+12,8459286,1.00422E+11,120369116,3690
2015-07-31,1.77544E+12,13215318,1.83681E+11,120369116,3690
2015-08-31,1.67313E+12,6014044,82474836050,120369116,3690
2015-09-30,1.71526E+12,5076964,70388421950,120369116,3690
2015-10-31,1.63702E+12,5355521,76537127050,120369116,3690
2015-11-30,1.5648E+12,4391014,57998927600,120369116,3690
2015-12-31,1.70322E+12,3180319,42543731000,120369116,3690
2016-01-31,1.59489E+12,4129242,53807847550,120369116,3690
2016-02-29,1.5648E+12,5016877,64434684860,120369116,3690
2016-03-31,1.67915E+12,5678138,76140454700,120369116,3690
2016-04-30,1.60091E+12,4271453,57649454400,120369116,3690
2016-05-31,1.54072E+12,3294066,42927787800,120369116,3690
2016-06-30,1.4685E+12,4783390,60526512560,120369116,3690
2016-07-31,1.45647E+12,4441679,53077621100,120369116,3690
2016-08-31,1.43841E+12,4744254,58059074250,120369116,3690
2016-09-30,1.4023E+12,3272342,39369261000,120369116,3690
2016-10-31,1.42036E+12,4107049,48185532350,120369116,3690
2016-11-30,1.37823E+12,5971823,69257781994,120369116,3690
2016-12-31,1.37221E+12,4339464,50663009750,120369116,3690
2017-01-31,1.306E+12,3474448,38695628650,120369116,3690
2017-02-28,1.34813E+12,3574686,39728418450,120369116,3690
2017-03-31,1.39628E+12,4989351,55516194225,120369116,3690
2017-04-30,1.36017E+12,3729156,42906453250,120369116,3690
2017-05-31,1.43841E+12,5480544,62476872450,120369116,3690
2017-06-30,1.45647E+12,6665783,80006334450,120369116,3690
2017-07-31,1.55276E+12,7583346,94433321650,120369116,3690
2017-08-31,1.4986E+12,8414172,1.07538E+11,120369116,3690
2017-09-30,1.36619E+12,7061603,81244134950,120369116,3690
2017-10-31,1.34813E+12,4444963,50397869300,120369116,3690
2017-11-30,1.306E+12,6424710,70088325880,120369116,3690
2017-12-31,1.32406E+12,5714866,61940023325,120369116,3690
2018-01-31,1.4685E+12,6942277,79462515525,120369116,3690
2018-02-28,1.43239E+12,5777865,68894472560,120369116,3690
2018-03-31,1.36619E+12,2919350,34012752600,120369116,3690
2018-04-30,1.42036E+12,4759264,53714538552,120369116,3690
2018-05-31,1.52869E+12,12526274,1.54783E+11,120369116,3690
2018-06-30,1.42637E+12,6733387,80928082050,120369116,3690
2018-07-31,1.33008E+12,5457307,59444327533,120369116,3690
2018-08-31,1.25184E+12,4517063,48344044303,120369116,3690
2018-09-30,1.25786E+12,4374768,44802576974,120369116,3690
2018-10-31,1.16638E+12,4655496,45790566250,120369116,3690
2018-11-30,1.07249E+12,5085267,46725233360,120369116,3690
2018-12-31,1.0424E+12,6474077,55986181100,120369116,3690
2019-01-31,1.07971E+12,5942164,52288057450,120369116,3690
2019-02-28,1.09054E+12,5130708,46859975050,120369116,3690
2019-03-31,1.10138E+12,3514141,32921536250,120369116,3690
2019-04-30,1.09777E+12,3787501,34834249030,120369116,3690
2019-05-31,1.0111E+12,2957171,25770863330,120369116,3690
2019-06-30,1.04962E+12,2418313,20932667770,120369116,3690
2019-07-31,9.62953E+11,4375353,35969758125,120369116,3690
2019-08-31,9.77397E+11,5007475,39053132000,120369116,3690
2019-09-30,9.64157E+11,2377163,19317698750,120369116,3690
2019-10-31,9.55731E+11,2204846,17308789977,120369116,3690
2019-11-30,1.01712E+12,2645740,21953122092,120369116,3690
2019-12-31,1.09656E+12,8438906,76580205682,120369116,3690
2020-01-31,1.03879E+12,6947014,62470081080,120369116,3690
2020-02-29,9.81008E+11,7085177,59259978430,120369116,3690
2020-03-31,8.78695E+11,11224383,78378435150,120369116,3690
2020-04-30,1.0111E+12,8314137,65076717990,120369116,3690
2020-05-31,8.89528E+11,5625438,46001114745,120369116,3690
2020-06-30,8.85917E+11,5140869,38908756850,120369116,3690
2020-07-31,8.58232E+11,5502001,40264893360,120369116,3690
2020-08-31,8.83509E+11,11089902,80308021810,120369116,3690
2020-09-30,8.9675E+11,7484715,54982069516,120369116,3690
2020-10-31,8.93139E+11,5237380,40070169890,120369116,3690
2020-11-30,9.32861E+11,8489415,65010719480,120369116,3690
2020-12-31,9.49712E+11,13123424,1.08621E+11,120369116,3690
2021-01-31,8.95546E+11,10595293,81235568970,120369116,3690
2021-02-28,9.46101E+11,8237959,64388799970,120369116,3690
2021-03-31,1.01832E+12,7697241,64381999320,120369116,3690
2021-04-30,1.10378E+12,6436178,57023942290,120369116,3690
2021-05-31,1.17962E+12,7171317,69285164942,120369116,3690
2021-06-30,1.18564E+12,8457278,81314456400,120369116,3690
2021-07-31,1.14712E+12,3388570,32374623670,120369116,3690
2021-08-31,1.13508E+12,3924795,36337730010,120369116,3690
2021-09-30,1.15073E+12,3368395,31765013850,120369116,3690
2021-10-31,1.16277E+12,8413324,83009962840,120369116,3690
2021-11-30,1.12064E+12,5151494,49768971630,120369116,3690
2021-12-31,1.11341E+12,6119176,58126210200,120369116,3690
2022-01-31,1.22175E+12,7961939,77541788750,120369116,3690
2022-02-28,1.16277E+12,7289721,75493582600,120369116,3690
2022-03-31,1.18443E+12,4732526,45353340860,120369116,3690
2022-04-30,1.16999E+12,5061024,50786395920,120369116,3690
2022-05-31,1.16036E+12,2686392,25563133870,120369116,3690
2022-06-30,1.0111E+12,4029554,36643953066,120369116,3690
2022-07-31,1.06045E+12,2609124,22590156340,120369116,3690
2022-08-31,1.00508E+12,2074284,17832045370,120369116,3690
2022-09-30,9.44898E+11,2637765,21005033928,120369116,3690
2022-10-31,8.84713E+11,3319621,24476517940,120369116,3690
2022-11-30,1.0111E+12,5936895,46784496630,120369116,3690
2022-12-31,9.59004E+11,4833849,36560876010,140822939,3690
2023-01-31,1.0618E+12,6597702,48624523720,140822939,3690
2023-02-28,1.14912E+12,6965894,54650221590,140822939,3690
2023-03-31,1.02378E+12,5575539,42504840500,140822939,3690
2023-04-30,1.06603E+12,3110385,23024079710,140822939,3690
2023-05-31,9.9421E+11,3928519,29653716650,140822939,3690
2023-06-30,9.87169E+11,3742797,26898886380,140822939,3690
2023-07-31,9.73087E+11,3953430,26844173000,140822939,3690
2023-08-31,1.11532E+12,5449067,40612581690,140822939,3690
2023-09-30,1.16038E+12,5656218,46775780740,140822939,3690
2023-10-31,1.2491E+12,6385425,55712583560,140822939,3690
2023-11-30,1.08856E+12,8323072,70471495470,140822939,3690
2023-12-31,1.18238E+12,6010232,43911788710,165367526,3690
2014-04-30,6.25466E+11,4782220,3.54604E+11,8999509,192820
2014-05-31,7.3976E+11,1776707,1.3577E+11,8999509,192820
2014-06-30,8.56753E+11,1694675,1.54785E+11,8999509,192820
2014-07-31,8.45954E+11,2094997,2.07035E+11,8999509,192820
2014-08-31,9.53948E+11,2439260,2.49865E+11,8999509,192820
2014-09-30,1.16994E+12,1380955,1.61195E+11,8999509,192820
2014-10-31,9.71947E+11,2418308,2.93229E+11,8999509,192820
2014-11-30,9.1795E+11,2538383,2.51243E+11,8999509,192820
2014-12-31,8.97251E+11,1233731,1.29358E+11,8999509,192820
2015-01-31,9.80946E+11,1594172,1.68024E+11,8999509,192820
2015-02-28,1.16544E+12,2001796,2.40892E+11,8999509,192820
2015-03-31,1.22843E+12,1362562,1.77128E+11,8999509,192820
2015-04-30,1.30493E+12,2729553,3.98008E+11,8999509,192820
2015-05-31,1.73691E+12,2438592,4.13614E+11,8999509,192820
2015-06-30,1.8134E+12,3763095,7.93808E+11,8999509,192820
2015-07-31,1.8314E+12,3239650,6.60792E+11,8999509,192820
2015-08-31,1.94839E+12,2137173,4.33503E+11,8999509,192820
2015-09-30,1.9169E+12,1668169,3.45842E+11,8999509,192820
2015-10-31,1.73241E+12,1490586,2.89113E+11,8999509,192820
2015-11-30,1.64691E+12,1210498,2.19855E+11,8999509,192820
2015-12-31,1.65591E+12,932637,1.67596E+11,8999509,192820
2016-01-31,1.68291E+12,1059671,1.97457E+11,8999509,192820
2016-02-29,1.10694E+12,4292020,5.82925E+11,8999509,192820
2016-03-31,1.12944E+12,3824435,4.99759E+11,8999509,192820
2016-04-30,1.26443E+12,2785408,3.74069E+11,8999509,192820
2016-05-31,1.40392E+12,2334750,3.56615E+11,8999509,192820
2016-06-30,1.53442E+12,1573047,2.57088E+11,8999509,192820
2016-07-31,1.30493E+12,1979298,3.17128E+11,8999509,192820
2016-08-31,1.31843E+12,1819370,2.62816E+11,8999509,192820
2016-09-30,1.36343E+12,1161838,1.75335E+11,8999509,192820
2016-10-31,1.03944E+12,2297023,3.11607E+11,8999509,192820
2016-11-30,9.35949E+11,2106424,2.33054E+11,8999509,192820
2016-12-31,1.07544E+12,1566773,1.77844E+11,8999509,192820
2017-01-31,1.31649E+12,1441231,1.77039E+11,10049509,192820
2017-02-28,1.4421E+12,1965554,2.69664E+11,10049509,192820
2017-03-31,1.36673E+12,1932928,2.61635E+11,10049509,192820
2017-04-30,1.42703E+12,1752918,2.47661E+11,10049509,192820
2017-05-31,1.28634E+12,4479686,6.03051E+11,10049509,192820
2017-06-30,1.15569E+12,2557020,3.03038E+11,10049509,192820
2017-07-31,1.04012E+12,1995215,2.13264E+11,10049509,192820
2017-08-31,1.18584E+12,2108380,2.40232E+11,10049509,192820
2017-09-30,1.27629E+12,2060848,2.38489E+11,10049509,192820
2017-10-31,1.39688E+12,3034301,4.09073E+11,10049509,192820
2017-11-30,1.25619E+12,3954415,4.99562E+11,10049509,192820
2017-12-31,1.17579E+12,1656191,2.01124E+11,10049509,192820
2018-01-31,1.29639E+12,2113594,2.73058E+11,10049509,192820
2018-02-28,1.28634E+12,1535880,1.9343E+11,10049509,192820
2018-03-31,1.43206E+12,2054100,2.77175E+11,10049509,192820
2018-04-30,1.57777E+12,2162550,3.31119E+11,10049509,192820
2018-05-31,1.70842E+12,1658269,2.69371E+11,10049509,192820
2018-06-30,1.63305E+12,1421665,2.37814E+11,10049509,192820
2018-07-31,1.36673E+12,1519893,2.1763E+11,10049509,192820
2018-08-31,1.52753E+12,2148392,3.11367E+11,10049509,192820
2018-09-30,1.57777E+12,991585,1.51376E+11,10049509,192820
2018-10-31,1.15569E+12,2596828,3.45445E+11,10049509,192820
2018-11-30,1.36673E+12,2580064,3.28755E+11,10049509,192820
2018-12-31,1.30644E+12,1405632,1.84734E+11,10049509,192820
2019-01-31,1.26624E+12,1689540,2.08989E+11,10049509,192820
2019-02-28,1.47225E+12,1423319,1.96968E+11,10049509,192820
2019-03-31,1.5225E+12,1033421,1.5411E+11,10049509,192820
2019-04-30,1.39186E+12,1632764,2.32179E+11,10049509,192820
2019-05-31,1.12555E+12,1471343,1.73798E+11,10049509,192820
2019-06-30,1.0954E+12,1066903,1.17179E+11,10049509,192820
2019-07-31,1.03007E+12,1840959,1.89811E+11,10049509,192820
2019-08-31,7.1653E+11,4264070,3.25479E+11,10049509,192820
2019-09-30,7.35624E+11,1674872,1.2325E+11,10049509,192820
2019-10-31,8.02956E+11,2424543,1.78608E+11,10049509,192820
2019-11-30,8.13005E+11,3239355,2.59664E+11,10049509,192820
2019-12-31,8.02956E+11,1190248,94470203731,10049509,192820
2020-01-31,6.87386E+11,3458387,2.82659E+11,10049509,192820
2020-02-29,7.54718E+11,2650850,1.98961E+11,10049509,192820
2020-03-31,7.87882E+11,3904660,2.82854E+11,10049509,192820
2020-04-30,8.94406E+11,2644571,2.21793E+11,10049509,192820
2020-05-31,8.88377E+11,2735437,2.49827E+11,10049509,192820
2020-06-30,9.82842E+11,2811456,2.64897E+11,10049509,192820
2020-07-31,9.32594E+11,2471527,2.36554E+11,10049509,192820
2020-08-31,1.02505E+12,4948986,5.19414E+11,10049509,192820
2020-09-30,1.16574E+12,2253406,2.37332E+11,10049509,192820
2020-10-31,1.0552E+12,2012363,2.3782E+11,10049509,192820
2020-11-30,9.57718E+11,3377846,3.49819E+11,10049509,192820
2020-12-31,9.99926E+11,1757936,1.69909E+11,10049509,192820
2021-01-31,1.0351E+12,3892574,4.0152E+11,10049509,192820
2021-02-28,1.05017E+12,2408544,2.5881E+11,10049509,192820
2021-03-31,1.22604E+12,3168608,3.69807E+11,10049509,192820
2021-04-30,1.22102E+12,3933550,4.82887E+11,10049509,192820
2021-05-31,1.27126E+12,2139171,2.59394E+11,10049509,192820
2021-06-30,1.31649E+12,1843817,2.4052E+11,10049509,192820
2021-07-31,1.40734E+12,1783889,2.38152E+11,11349509,192820
2021-08-31,1.48111E+12,2232776,2.84991E+11,11349509,192820
2021-09-30,1.41301E+12,1629555,2.14612E+11,11349509,192820
2021-10-31,1.40734E+12,1457396,1.89978E+11,11349509,192820
2021-11-30,1.0294E+12,2283746,2.4279E+11,11349509,192820
2021-12-31,9.91947E+11,2992822,2.82107E+11,11349509,192820
2022-01-31,8.05815E+11,2254666,1.78025E+11,11349509,192820
2022-02-28,9.74923E+11,2952725,2.49372E+11,11349509,192820
2022-03-31,9.48819E+11,2152110,1.74455E+11,11349509,192820
2022-04-30,9.76058E+11,2638945,2.2454E+11,11349509,192820
2022-05-31,7.93331E+11,2657884,1.85756E+11,11349509,192820
2022-06-30,6.41247E+11,1540020,94294173400,11349509,192820
2022-07-31,7.84251E+11,2199402,1.45159E+11,11349509,192820
2022-08-31,7.12749E+11,1655303,1.09407E+11,11349509,192820
2022-09-30,5.7088E+11,1852313,1.07127E+11,11349509,192820
2022-10-31,5.19808E+11,1261871,58558903450,11349509,192820
2022-11-30,6.9005E+11,1569898,88742636350,11349509,192820
2022-12-31,8.40999E+11,2474968,1.68466E+11,11349509,192820
2023-01-31,8.88667E+11,2278361,1.71845E+11,11349509,192820
2023-02-28,8.77317E+11,1739004,1.38046E+11,11349509,192820
2023-03-31,9.1931E+11,2183566,1.75785E+11,11349509,192820
2023-04-30,8.76182E+11,2214747,1.74802E+11,11349509,192820
2023-05-31,9.02286E+11,2510274,2.08088E+11,11349509,192820
2023-06-30,1.0555E+12,1878863,1.7039E+11,11349509,192820
2023-07-31,1.16446E+12,2203131,2.10186E+11,11349509,192820
2023-08-31,1.74215E+12,5496940,7.21087E+11,11349509,192820
2023-09-30,1.46068E+12,2066267,2.86801E+11,11349509,192820
2023-10-31,1.53899E+12,2789457,3.53357E+11,11349509,192820
2023-11-30,1.25639E+12,2684718,3.33039E+11,11349509,192820
2023-12-31,1.43458E+12,1321535,1.59376E+11,11349509,192820
2002-02-28,17918000000,647305,21736343650,620000,44820
2002-03-31,19065000000,553162,17598634600,620000,44820
2002-04-30,15438000000,706009,21916554450,620000,44820
2002-05-31,13826000000,827777,3122252640,6200000,44820
2002-06-30,14818000000,1891028,4711123200,6200000,44820
2002-07-31,13764000000,1369797,3146599120,6200000,44820
2002-08-31,14632000000,2410962,5945530160,6200000,44820
2002-09-30,12586000000,773592,1699364760,6200000,44820
2002-10-31,13020000000,1236618,2710903380,6200000,44820
2002-11-30,13082000000,313409,673980430,6200000,44820
2002-12-31,11780000000,836910,1852415550,6200000,44820
2003-01-31,12214000000,248965,494048060,6200000,44820
2003-02-28,12028000000,146871,280616220,6200000,44820
2003-03-31,11842000000,123361,225035060,6200000,44820
2003-04-30,13330000000,4981772,12036652420,6200000,44820
2003-05-31,12338000000,3379995,7662808530,6200000,44820
2003-06-30,11966000000,1259749,2481834540,6200000,44820
2003-07-31,12400000000,3020619,6655883365,6200000,44820
2003-08-31,12152000000,186932,372763930,6200000,44820
2003-09-30,11346000000,80527,149404710,6200000,44820
2003-10-31,11408000000,109919,196871660,6200000,44820
2003-11-30,10540000000,152486,282230620,6200000,44820
2003-12-31,10354000000,122502,216071250,6200000,44820
2004-01-31,10137000000,119448,204858865,6200000,44820
2004-02-29,8990000000,381841,643696215,6200000,44820
2004-03-31,12617000000,407758,728633145,6200000,44820
2004-04-30,13082000000,495998,1057307155,6200000,44820
2004-05-31,12028000000,86751,171936970,6200000,44820
2004-06-30,11129000000,65954,121346990,6200000,44820
2004-07-31,10912000000,98155,174057080,6200000,44820
2004-08-31,10230000000,3169871,5820011025,6200000,44820
2004-09-30,9641000000,1184099,1943063780,6200000,44820
2004-10-31,6386000000,1610342,2337178660,6200000,44820
2004-11-30,7854000000,993188,1038747640,7700000,44820
2004-12-31,7546000000,1162051,1152095240,7700000,44820
2005-01-31,15207500000,3347282,4612574110,7700000,44820
2005-02-28,12448872000,7976438,14160163395,8299248,44820
2005-03-31,11598203290,2003480,2980667280,8374154,44820
2005-04-30,11640074060,2977749,4735038375,8374154,44820
2005-05-31,17388890640,22514446,47921918080,8523966,44820
2005-06-30,24317919420,12440635,30206837975,8973402,44820
2005-07-31,44227787520,7771591,26962722245,9872274,44820
2005-08-31,49460092740,11436205,54448653255,9872274,44820
2005-09-30,61800435240,9410187,55419830290,9872274,44820
2005-10-31,57061743720,8205744,54379167550,9872274,44820
2005-11-30,63676167300,5675936,35426113240,9872274,44820
2005-12-31,77990964600,14613676,1.0769E+11,9872274,44820
2006-01-31,69402086220,6965323,55728348720,9872274,44820
2006-02-28,62886385380,5037280,33088635470,9872274,44820
2006-03-31,54100061520,6710618,36950546835,9872274,44820
2006-04-30,77193145400,13308960,90526276270,10872274,44820
2006-05-31,53219781230,9089129,60119805380,10872274,44820
2006-06-30,53545949450,5817696,27093636035,10872274,44820
2006-07-31,52730528900,5729940,31407741340,10872274,44820
2006-08-31,56753270280,3299961,17053947950,10872274,44820
2006-09-30,54687538220,2373964,12674643380,10872274,44820
2006-10-31,53491588080,2501302,12668668735,10872274,44820
2006-11-30,56100933840,6536028,35626544355,10872274,44820
2006-12-31,51915108350,1873014,9233705980,10872274,44820
2007-01-31,50229905880,1056793,5150307475,10872274,44820
2007-02-28,43271650520,1082998,4731652410,10872274,44820
2007-03-31,45119937100,1053696,4283574015,10872274,44820
2007-04-30,46750778200,3310139,14731640475,10872274,44820
2007-05-31,47185669160,2031290,9321711300,10872274,44820
2007-06-30,43326011890,6533277,26546073100,10872274,44820
2007-07-31,51806385610,5640229,24045214940,10872274,44820
2007-08-31,51208410540,2406153,11490621900,10872274,44820
2007-09-30,45880996280,621025,2730213035,10872274,44820
2007-10-31,42293145860,787857,3156079990,10872274,44820
2007-11-30,36965731600,794455,2817204840,10872274,44820
2007-12-31,31855762820,1180161,3505805680,10872274,44820
2008-01-31,29300778430,1704558,4817310255,10872274,44820
2008-02-29,27126323630,1620027,4015020125,10872274,44820
2008-03-31,27289407740,1052410,2594846450,10872274,44820
2008-04-30,31747040080,1187061,3402594940,10872274,44820
2008-05-31,27833021440,1249945,3353308590,10872274,44820
2008-06-30,30442367200,5475158,16208001940,10872274,44820
2008-07-31,26528348560,1316218,3261395935,10872274,44820
2008-08-31,27941744180,3515233,9411950365,10872274,44820
2008-09-30,26039096230,1881474,4775995930,10872274,44820
2008-10-31,15982242780,1997715,3108126480,10872274,44820
2008-11-30,15003738120,2432967,3456856550,10872274,44820
2008-12-31,16417133740,1220258,1799187560,10872274,44820
2009-01-31,19841900050,980294,1678599625,10872274,44820
2009-02-28,19624454570,2196364,4430216425,10872274,44820
2009-03-31,26093457600,2509448,5476800370,10872274,44820
2009-04-30,32399376520,4486078,13467892750,10872274,44820
2009-05-31,45663550800,9319863,38262562535,10872274,44820
2009-06-30,42330354170,2842965,11795322950,11037902,44820
2009-07-31,42606301720,2482653,9498739170,11037902,44820
2009-08-31,53754582740,13608271,69428586585,11037902,44820
2009-09-30,50871021600,32777323,1.83466E+11,12112148,44820
2009-10-31,51880606535,2773834,12567127210,12192857,44820
2009-11-30,48463847860,1423234,5814561455,12300469,44820
2009-12-31,58796241820,2626828,11921517440,12300469,44820
2010-01-31,61459675680,2708773,13638338575,12491804,44820
2010-02-28,61397216660,1017612,5052174210,12491804,44820
2010-03-31,74201315760,2606668,14708261580,12491804,44820
2010-04-30,67692568020,1380106,7534182380,12558918,44820
2010-05-31,68990166700,2253430,11804288650,13318565,44820
2010-06-30,76049006150,2607776,14960265760,13318565,44820
2010-07-31,84017412500,4015183,25230753290,13442786,44820
2010-08-31,96115919900,2876764,18408672930,13442786,44820
2010-09-30,1.19616E+11,9427359,78408596430,13592714,44820
2010-10-31,1.42723E+11,7732394,74405804260,13592714,44820
2010-11-30,1.54277E+11,11111277,1.30974E+11,13592714,44820
2010-12-31,1.6719E+11,5130398,60181132450,13592714,44820
2011-01-31,1.35927E+11,5052163,54562245700,13592714,44820
2011-02-28,1.24509E+11,1750942,16863274540,13592714,44820
2011-03-31,1.40005E+11,4800225,50469542080,13592714,44820
2011-04-30,1.65831E+11,8745823,1.02661E+11,13592714,44820
2011-05-31,1.51559E+11,2883172,32867096050,13592714,44820
2011-06-30,1.78744E+11,5548397,68294418600,13592714,44820
2011-07-31,2.0593E+11,6169542,87639286950,13592714,44820
2011-08-31,2.13406E+11,6560567,99939436600,13592714,44820
2011-09-30,2.10687E+11,5098779,75308728050,13592714,44820
2011-10-31,2.38552E+11,6994992,1.12274E+11,13592714,44820
2011-11-30,2.37193E+11,4680829,83034683050,13592714,44820
2011-12-31,2.13406E+11,3229792,52984551750,13592714,44820
2012-01-31,2.16124E+11,4138137,68523620950,13592714,44820
2012-02-29,2.236E+11,3497691,54872500800,13592714,44820
2012-03-31,2.48067E+11,4740330,82328562350,13592714,44820
2012-04-30,2.52145E+11,3649738,63806885950,13592714,44820
2012-05-31,3.1807E+11,7724563,1.63081E+11,13592714,44820
2012-06-30,3.43216E+11,7349891,1.89882E+11,13592714,44820
2012-07-31,3.71761E+11,6092428,1.69586E+11,13592714,44820
2012-08-31,5.16523E+11,5753037,1.84468E+11,13592714,44820
2012-09-30,5.55262E+11,7046784,2.70799E+11,13592714,44820
2012-10-31,6.61286E+11,6756791,3.06102E+11,13592714,44820
2012-11-30,6.38178E+11,7712566,3.69657E+11,13592714,44820
2012-12-31,5.88565E+11,4773333,1.99698E+11,13592714,44820
2013-01-31,5.66816E+11,4161391,1.80972E+11,13592714,44820
2013-02-28,6.25265E+11,4577520,1.9528E+11,13592714,44820
2013-03-31,6.57887E+11,3727191,1.76604E+11,13592714,44820
2013-04-30,7.53036E+11,5330423,2.82271E+11,13592714,44820
2013-05-31,7.10899E+11,5706326,2.86601E+11,13592714,44820
2013-06-30,6.21187E+11,3117493,1.48483E+11,13592714,44820
2013-07-31,6.49052E+11,1464437,70024956750,13592714,44820
2013-08-31,6.38178E+11,2206860,1.07711E+11,13592714,44820
2013-09-30,6.61286E+11,1916753,89920853950,13592714,44820
2013-10-31,7.0818E+11,2960201,1.43725E+11,13592714,44820
2013-11-30,7.04103E+11,2214424,1.1097E+11,13592714,44820
2013-12-31,6.76917E+11,1166485,57687389850,13592714,44820
2014-01-31,7.44881E+11,2209774,1.18617E+11,13592714,44820
2014-02-28,8.15563E+11,2989770,1.82365E+11,13592714,44820
2014-03-31,8.15563E+11,0,0,13592714,44820
2014-04-30,1.93604E+11,6903720,2.94887E+11,4593205,44820
2014-05-31,2.23459E+11,3354927,1.54499E+11,4593205,44820
2014-06-30,2.21163E+11,3266776,1.53741E+11,4593205,44820
2014-07-31,1.98656E+11,1957242,95234825200,4593205,44820
2014-08-31,4.57147E+11,1331434,61332005650,9603921,44820
2014-09-30,5.25334E+11,1220808,62163537250,9603921,44820
2014-10-31,4.898E+11,1429365,81003808900,9603921,44820
2014-11-30,4.68191E+11,1544600,72175671350,9603921,44820
2014-12-31,4.36018E+11,698650,32261738350,9603921,44820
2015-01-31,4.46582E+11,715210,33845761250,9603921,44820
2015-02-28,4.85958E+11,617528,29879275200,9603921,44820
2015-03-31,5.57988E+11,1090403,56702737450,9603921,44820
2015-04-30,5.52225E+11,1402186,83267395000,9603921,44820
2015-05-31,6.65552E+11,895062,55033496400,9603921,44820
2015-06-30,8.39383E+11,1433980,1.07598E+11,9603921,44820
2015-07-31,8.8068E+11,1140881,1.0561E+11,9603921,44820
2015-08-31,8.58591E+11,568554,48648711700,9603921,44820
2015-09-30,7.92323E+11,499493,38940939700,9603921,44820
2015-10-31,6.8476E+11,345907,25572682800,9603921,44820
2015-11-30,6.87641E+11,322282,22100264300,9603921,44820
2015-12-31,6.59789E+11,492116,34300371400,9603921,44820
2016-01-31,7.04928E+11,474996,34073474000,9603921,44820
2016-02-29,5.05166E+11,1200879,71820774500,9603921,44820
2016-03-31,4.91721E+11,1032381,55355719800,9603921,44820
2016-04-30,5.08047E+11,809470,41468825150,9603921,44820
2016-05-31,5.61829E+11,788654,45785694700,9603921,44820
2016-06-30,6.1177E+11,618564,39852983600,9603921,44820
2016-07-31,5.12849E+11,526135,31200192400,9603921,44820
2016-08-31,4.33137E+11,591283,28999663250,9603921,44820
2016-09-30,4.53785E+11,426763,19632159050,9603921,44820
2016-10-31,3.87038E+11,598296,25226657050,9603921,44820
2016-11-30,2.97241E+11,658829,22444651250,9603921,44820
2016-12-31,3.59187E+11,703619,23146764050,9603921,44820
2017-01-31,3.12608E+11,507014,17064971800,9603921,44820
2017-02-28,3.33256E+11,700055,24570235100,9603921,44820
2017-03-31,3.06845E+11,839002,25855516200,9603921,44820
2017-04-30,3.37098E+11,736933,25923166950,9603921,44820
2017-05-31,3.20771E+11,924567,32015280400,9603921,44820
2017-06-30,2.82835E+11,812335,25112655350,9603921,44820
2017-07-31,2.39618E+11,811781,21544534550,9603921,44820
2017-08-31,2.57865E+11,564961,14469566250,9603921,44820
2017-09-30,2.77553E+11,731987,19587318950,9603921,44820
2017-10-31,3.55825E+11,1146554,37320590300,9603921,44820
2017-11-30,3.70231E+11,1501947,56911803450,9603921,44820
2017-12-31,3.15969E+11,502795,17883203200,9603921,44820
2018-01-31,3.49583E+11,627089,21846591050,9603921,44820
2018-02-28,3.20291E+11,563023,19767427800,9603921,44820
2018-03-31,3.26053E+11,480948,16017263050,9603921,44820
2018-04-30,4.12488E+11,1388181,53894055450,9603921,44820
2018-05-31,3.6687E+11,882263,36843970350,9603921,44820
2018-06-30,3.02524E+11,485626,16722721300,9603921,44820
2018-07-31,2.80915E+11,222561,6582392200,9603921,44820
2018-08-31,2.88598E+11,228720,6715341050,9603921,44820
2018-09-30,2.91479E+11,204166,6164367200,9603921,44820
2018-10-31,1.82474E+11,1052238,26219322800,9603921,44820
2018-11-30,1.98801E+11,1564458,30893983700,9603921,44820
2018-12-31,1.87757E+11,545762,10739095050,9603921,44820
2019-01-31,1.97841E+11,367322,7272627850,9603921,44820
2019-02-28,2.21851E+11,902395,20246077300,9603921,44820
2019-03-31,2.32415E+11,787356,19400018900,9603921,44820
2019-04-30,2.2089E+11,492825,11814542300,9603921,44820
2019-05-31,1.72871E+11,514389,10008952450,9603921,44820
2019-06-30,1.85356E+11,371638,7072792250,9603921,44820
2019-07-31,1.68549E+11,244018,4580371650,9603921,44820
2019-08-31,1.26292E+11,591922,8418534750,9603921,44820
2019-09-30,1.33495E+11,245400,3494917900,9603921,44820
2019-10-31,1.38777E+11,276400,3820716800,9603921,44820
2019-11-30,1.28212E+11,274126,3814091850,9603921,44820
2019-12-31,1.29173E+11,242460,3193167800,9603921,44820
2020-01-31,1.13806E+11,626586,8940258350,9603921,44820
2020-02-29,1.09965E+11,368692,4540981950,9603921,44820
2020-03-31,1.03242E+11,846495,8876667230,9603921,44820
2020-04-30,1.50301E+11,588311,8120247600,9603921,44820
2020-05-31,1.44539E+11,570962,9214122150,9603921,44820
2020-06-30,1.66148E+11,2290498,42198733350,9603921,44820
2020-07-31,2.11766E+11,2891850,65023769550,9603921,44820
2020-08-31,1.9544E+11,1307076,30047320250,9603921,44820
2020-09-30,1.84875E+11,601064,11966202000,9603921,44820
2020-10-31,1.58945E+11,318347,5864687500,9603921,44820
